,emg_min_0,emg_min_1,emg_min_2,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_0,emg_1,emg_2,emg_med_0,emg_med_1,emg_med_2,emg_ampl_0,emg_ampl_1,emg_ampl_2,emg_max_0,emg_max_1,emg_max_2
0,293.0,129.0,460.0,718.0,718.0,718.0,494.0,494.0,494.0,494.0,293.0,293.0,293.0,293.0,490.0,490.0,490.0,490.0,586.0,586.0,586.0,489.0,489.0,677.0,677.0,677.0,501.0,501.0,501.0,501.0,653.0,653.0,653.0,653.0,573.0,573.0,573.0,573.0,129.0,129.0,129.0,456.0,456.0,681.0,681.0,681.0,612.0,612.0,612.0,612.0,641.0,641.0,641.0,641.0,460.0,460.0,460.0,460.0,498.0,498.0,498.0,500.0,500.0,489.0,456.0,500.0,525.5111111111111,517.1333333333333,542.7111111111111,425.0,558.0,392.0,718.0,677.0,681.0
0,293.0,129.0,460.0,494.0,494.0,494.0,293.0,293.0,293.0,293.0,490.0,490.0,490.0,490.0,586.0,586.0,586.0,489.0,489.0,489.0,489.0,414.0,414.0,501.0,501.0,501.0,653.0,653.0,653.0,653.0,573.0,573.0,573.0,573.0,129.0,129.0,129.0,456.0,456.0,456.0,456.0,316.0,316.0,612.0,612.0,612.0,641.0,641.0,641.0,641.0,460.0,460.0,460.0,460.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,578.0,578.0,414.0,316.0,578.0,517.4666666666667,502.0444444444444,550.2666666666667,425.0,558.0,392.0,586.0,653.0,641.0
0,293.0,129.0,460.0,293.0,293.0,293.0,490.0,490.0,490.0,490.0,586.0,586.0,586.0,489.0,489.0,489.0,489.0,414.0,414.0,414.0,414.0,589.0,589.0,653.0,653.0,653.0,573.0,573.0,573.0,573.0,129.0,129.0,129.0,456.0,456.0,456.0,456.0,316.0,316.0,316.0,316.0,478.0,478.0,641.0,641.0,641.0,460.0,460.0,460.0,460.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,578.0,578.0,578.0,578.0,611.0,611.0,589.0,478.0,611.0,519.2444444444444,492.77777777777777,541.8666666666667,425.0,558.0,337.0,589.0,653.0,641.0
0,414.0,129.0,460.0,490.0,490.0,490.0,586.0,586.0,586.0,489.0,489.0,489.0,489.0,414.0,414.0,414.0,414.0,589.0,589.0,589.0,589.0,511.0,511.0,573.0,573.0,573.0,129.0,129.0,129.0,456.0,456.0,456.0,456.0,316.0,316.0,316.0,316.0,478.0,478.0,478.0,478.0,432.0,432.0,460.0,460.0,460.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,578.0,578.0,578.0,578.0,611.0,611.0,611.0,611.0,774.0,774.0,511.0,432.0,774.0,522.4444444444445,493.4,555.7777777777778,425.0,558.0,430.0,589.0,573.0,774.0
0,414.0,129.0,498.0,586.0,586.0,586.0,489.0,489.0,489.0,489.0,414.0,414.0,414.0,414.0,589.0,589.0,589.0,589.0,511.0,511.0,511.0,570.0,570.0,129.0,129.0,129.0,456.0,456.0,456.0,456.0,316.0,316.0,316.0,316.0,478.0,478.0,478.0,478.0,432.0,432.0,432.0,634.0,634.0,498.0,498.0,498.0,500.0,500.0,500.0,500.0,578.0,578.0,578.0,578.0,611.0,611.0,611.0,611.0,774.0,774.0,774.0,581.0,581.0,570.0,634.0,581.0,518.4222222222222,506.8888888888889,567.8666666666667,425.0,558.0,430.0,589.0,634.0,774.0
0,314.0,316.0,500.0,489.0,489.0,489.0,414.0,414.0,414.0,414.0,589.0,589.0,589.0,589.0,511.0,511.0,511.0,570.0,570.0,570.0,570.0,570.0,314.0,456.0,456.0,456.0,316.0,316.0,316.0,316.0,478.0,478.0,478.0,478.0,432.0,432.0,432.0,634.0,634.0,634.0,634.0,634.0,576.0,500.0,500.0,500.0,578.0,578.0,578.0,578.0,611.0,611.0,611.0,611.0,774.0,774.0,774.0,581.0,581.0,581.0,581.0,581.0,709.0,314.0,576.0,709.0,514.4222222222222,505.8666666666667,588.0444444444445,425.0,558.0,346.0,589.0,634.0,774.0
0,314.0,316.0,578.0,414.0,414.0,589.0,589.0,589.0,589.0,511.0,511.0,511.0,570.0,570.0,570.0,570.0,570.0,314.0,314.0,314.0,314.0,555.0,555.0,316.0,316.0,478.0,478.0,478.0,478.0,432.0,432.0,432.0,634.0,634.0,634.0,634.0,634.0,576.0,576.0,576.0,576.0,594.0,594.0,578.0,578.0,611.0,611.0,611.0,611.0,774.0,774.0,774.0,581.0,581.0,581.0,581.0,581.0,709.0,709.0,709.0,709.0,690.0,690.0,555.0,594.0,690.0,499.0,510.24444444444447,605.9777777777778,425.0,548.0,314.0,589.0,634.0,774.0
0,314.0,432.0,581.0,589.0,511.0,511.0,511.0,570.0,570.0,570.0,570.0,570.0,314.0,314.0,314.0,314.0,555.0,555.0,555.0,555.0,555.0,337.0,337.0,478.0,432.0,432.0,432.0,634.0,634.0,634.0,634.0,634.0,576.0,576.0,576.0,576.0,594.0,594.0,594.0,594.0,594.0,534.0,534.0,611.0,774.0,774.0,774.0,581.0,581.0,581.0,581.0,581.0,709.0,709.0,709.0,709.0,690.0,690.0,690.0,690.0,690.0,644.0,644.0,337.0,534.0,644.0,476.1777777777778,502.26666666666665,606.4666666666667,296.0,524.0,314.0,589.0,634.0,774.0
0,314.0,306.0,581.0,570.0,570.0,570.0,570.0,570.0,314.0,314.0,314.0,314.0,555.0,555.0,555.0,555.0,555.0,337.0,337.0,337.0,337.0,582.0,582.0,634.0,634.0,634.0,634.0,634.0,576.0,576.0,576.0,576.0,594.0,594.0,594.0,594.0,594.0,534.0,534.0,534.0,534.0,306.0,306.0,581.0,581.0,581.0,581.0,581.0,709.0,709.0,709.0,709.0,690.0,690.0,690.0,690.0,690.0,644.0,644.0,644.0,644.0,613.0,613.0,582.0,306.0,613.0,477.5777777777778,491.68888888888887,607.2888888888889,296.0,524.0,314.0,582.0,634.0,709.0
0,314.0,306.0,419.0,570.0,570.0,314.0,314.0,314.0,314.0,555.0,555.0,555.0,555.0,555.0,337.0,337.0,337.0,337.0,582.0,582.0,582.0,533.0,533.0,634.0,634.0,576.0,576.0,576.0,576.0,594.0,594.0,594.0,594.0,594.0,534.0,534.0,534.0,534.0,306.0,306.0,306.0,393.0,393.0,581.0,581.0,709.0,709.0,709.0,709.0,690.0,690.0,690.0,690.0,690.0,644.0,644.0,644.0,644.0,613.0,613.0,613.0,419.0,419.0,533.0,393.0,419.0,494.6666666666667,472.4222222222222,596.8,275.0,505.0,355.0,582.0,634.0,709.0
0,314.0,306.0,419.0,314.0,314.0,555.0,555.0,555.0,555.0,555.0,337.0,337.0,337.0,337.0,582.0,582.0,582.0,533.0,533.0,533.0,533.0,477.0,477.0,576.0,576.0,594.0,594.0,594.0,594.0,594.0,534.0,534.0,534.0,534.0,306.0,306.0,306.0,393.0,393.0,393.0,393.0,440.0,440.0,709.0,709.0,690.0,690.0,690.0,690.0,690.0,644.0,644.0,644.0,644.0,613.0,613.0,613.0,419.0,419.0,419.0,419.0,563.0,563.0,477.0,440.0,563.0,496.0,458.5111111111111,599.5555555555555,275.0,505.0,355.0,582.0,594.0,709.0
0,337.0,306.0,419.0,555.0,555.0,555.0,337.0,337.0,337.0,337.0,582.0,582.0,582.0,533.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,408.0,408.0,594.0,594.0,594.0,534.0,534.0,534.0,534.0,306.0,306.0,306.0,393.0,393.0,393.0,393.0,440.0,440.0,440.0,440.0,653.0,653.0,690.0,690.0,690.0,644.0,644.0,644.0,644.0,613.0,613.0,613.0,419.0,419.0,419.0,419.0,563.0,563.0,563.0,563.0,522.0,522.0,408.0,653.0,522.0,485.4,488.35555555555555,603.4666666666667,275.0,347.0,355.0,582.0,653.0,690.0
0,337.0,306.0,419.0,337.0,337.0,337.0,337.0,582.0,582.0,582.0,533.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,408.0,408.0,408.0,408.0,590.0,534.0,534.0,534.0,534.0,306.0,306.0,306.0,393.0,393.0,393.0,393.0,440.0,440.0,440.0,440.0,653.0,653.0,653.0,653.0,342.0,644.0,644.0,644.0,644.0,613.0,613.0,613.0,419.0,419.0,419.0,419.0,563.0,563.0,563.0,563.0,522.0,522.0,522.0,522.0,450.0,590.0,342.0,450.0,484.0444444444444,494.5777777777778,603.3333333333334,276.0,347.0,355.0,590.0,653.0,644.0
0,408.0,110.0,419.0,582.0,582.0,582.0,533.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,408.0,408.0,408.0,408.0,590.0,590.0,590.0,590.0,623.0,306.0,306.0,306.0,393.0,393.0,393.0,393.0,440.0,440.0,440.0,440.0,653.0,653.0,653.0,653.0,342.0,342.0,342.0,342.0,110.0,613.0,613.0,613.0,419.0,419.0,419.0,419.0,563.0,563.0,563.0,563.0,522.0,522.0,522.0,522.0,450.0,450.0,450.0,450.0,621.0,623.0,110.0,621.0,500.4222222222222,491.73333333333335,595.7555555555556,309.0,543.0,355.0,623.0,653.0,621.0
0,408.0,110.0,419.0,533.0,533.0,533.0,477.0,477.0,477.0,477.0,408.0,408.0,408.0,408.0,590.0,590.0,590.0,590.0,623.0,623.0,623.0,549.0,549.0,393.0,393.0,393.0,440.0,440.0,440.0,440.0,653.0,653.0,653.0,653.0,342.0,342.0,342.0,342.0,110.0,110.0,110.0,715.0,715.0,419.0,419.0,419.0,563.0,563.0,563.0,563.0,522.0,522.0,522.0,522.0,450.0,450.0,450.0,450.0,621.0,621.0,621.0,461.0,461.0,549.0,715.0,461.0,500.15555555555557,485.9111111111111,589.5333333333333,309.0,605.0,355.0,623.0,715.0,621.0
0,408.0,110.0,450.0,477.0,477.0,477.0,408.0,408.0,408.0,408.0,590.0,590.0,590.0,590.0,623.0,623.0,623.0,549.0,549.0,549.0,549.0,531.0,531.0,440.0,440.0,440.0,653.0,653.0,653.0,653.0,342.0,342.0,342.0,342.0,110.0,110.0,110.0,715.0,715.0,715.0,715.0,124.0,124.0,563.0,563.0,563.0,522.0,522.0,522.0,522.0,450.0,450.0,450.0,450.0,621.0,621.0,621.0,461.0,461.0,461.0,461.0,747.0,747.0,531.0,124.0,747.0,501.4222222222222,480.31111111111113,578.7111111111111,309.0,605.0,328.0,623.0,715.0,747.0
0,408.0,110.0,450.0,408.0,408.0,408.0,590.0,590.0,590.0,590.0,623.0,623.0,623.0,549.0,549.0,549.0,549.0,531.0,531.0,531.0,531.0,483.0,483.0,653.0,653.0,653.0,342.0,342.0,342.0,342.0,110.0,110.0,110.0,715.0,715.0,715.0,715.0,124.0,124.0,124.0,124.0,497.0,497.0,522.0,522.0,522.0,450.0,450.0,450.0,450.0,621.0,621.0,621.0,461.0,461.0,461.0,461.0,747.0,747.0,747.0,747.0,628.0,628.0,483.0,497.0,628.0,495.8222222222222,451.55555555555554,588.1777777777778,309.0,605.0,328.0,623.0,715.0,747.0
0,483.0,110.0,450.0,590.0,590.0,590.0,623.0,623.0,623.0,549.0,549.0,549.0,549.0,531.0,531.0,531.0,531.0,483.0,483.0,483.0,483.0,626.0,626.0,342.0,342.0,342.0,110.0,110.0,110.0,715.0,715.0,715.0,715.0,124.0,124.0,124.0,124.0,497.0,497.0,497.0,497.0,223.0,223.0,450.0,450.0,450.0,621.0,621.0,621.0,461.0,461.0,461.0,461.0,747.0,747.0,747.0,747.0,628.0,628.0,628.0,628.0,590.0,590.0,626.0,223.0,590.0,517.2,432.35555555555555,579.2888888888889,289.0,605.0,328.0,626.0,715.0,747.0
0,483.0,110.0,461.0,623.0,623.0,549.0,549.0,549.0,549.0,531.0,531.0,531.0,531.0,483.0,483.0,483.0,483.0,626.0,626.0,626.0,626.0,537.0,537.0,110.0,110.0,715.0,715.0,715.0,715.0,124.0,124.0,124.0,124.0,497.0,497.0,497.0,497.0,223.0,223.0,223.0,223.0,535.0,535.0,621.0,621.0,461.0,461.0,461.0,461.0,747.0,747.0,747.0,747.0,628.0,628.0,628.0,628.0,590.0,590.0,590.0,590.0,507.0,507.0,537.0,535.0,507.0,519.5555555555555,413.24444444444447,566.7111111111111,289.0,605.0,328.0,626.0,715.0,747.0
0,430.0,124.0,398.0,549.0,549.0,531.0,531.0,531.0,531.0,483.0,483.0,483.0,483.0,626.0,626.0,626.0,626.0,537.0,537.0,537.0,537.0,430.0,430.0,715.0,715.0,124.0,124.0,124.0,124.0,497.0,497.0,497.0,497.0,223.0,223.0,223.0,223.0,535.0,535.0,535.0,535.0,329.0,329.0,461.0,461.0,747.0,747.0,747.0,747.0,628.0,628.0,628.0,628.0,590.0,590.0,590.0,590.0,507.0,507.0,507.0,507.0,398.0,398.0,430.0,329.0,398.0,527.7333333333333,402.84444444444443,548.6666666666666,289.0,605.0,349.0,626.0,715.0,747.0
0,423.0,124.0,398.0,531.0,483.0,483.0,483.0,483.0,626.0,626.0,626.0,626.0,537.0,537.0,537.0,537.0,430.0,430.0,430.0,430.0,430.0,423.0,423.0,124.0,497.0,497.0,497.0,497.0,223.0,223.0,223.0,223.0,535.0,535.0,535.0,535.0,329.0,329.0,329.0,329.0,329.0,886.0,886.0,747.0,628.0,628.0,628.0,628.0,590.0,590.0,590.0,590.0,507.0,507.0,507.0,507.0,398.0,398.0,398.0,398.0,398.0,475.0,475.0,423.0,886.0,475.0,517.0666666666667,423.15555555555557,531.8222222222222,218.0,776.0,349.0,626.0,886.0,747.0
0,367.0,223.0,398.0,483.0,483.0,626.0,626.0,626.0,626.0,537.0,537.0,537.0,537.0,430.0,430.0,430.0,430.0,430.0,423.0,423.0,423.0,367.0,367.0,497.0,497.0,223.0,223.0,223.0,223.0,535.0,535.0,535.0,535.0,329.0,329.0,329.0,329.0,329.0,886.0,886.0,886.0,823.0,823.0,628.0,628.0,590.0,590.0,590.0,590.0,507.0,507.0,507.0,507.0,398.0,398.0,398.0,398.0,398.0,475.0,475.0,475.0,636.0,636.0,367.0,823.0,636.0,507.24444444444447,453.22222222222223,542.7111111111111,259.0,776.0,349.0,626.0,886.0,636.0
0,367.0,223.0,398.0,626.0,626.0,626.0,537.0,537.0,537.0,537.0,430.0,430.0,430.0,430.0,430.0,423.0,423.0,423.0,367.0,367.0,367.0,662.0,662.0,223.0,223.0,223.0,535.0,535.0,535.0,535.0,329.0,329.0,329.0,329.0,329.0,886.0,886.0,886.0,823.0,823.0,823.0,706.0,706.0,590.0,590.0,590.0,507.0,507.0,507.0,507.0,398.0,398.0,398.0,398.0,398.0,475.0,475.0,475.0,636.0,636.0,636.0,539.0,539.0,662.0,706.0,539.0,513.0222222222222,473.55555555555554,543.2666666666667,295.0,776.0,349.0,662.0,886.0,636.0
0,367.0,329.0,398.0,537.0,537.0,537.0,537.0,430.0,430.0,430.0,430.0,430.0,423.0,423.0,423.0,367.0,367.0,367.0,662.0,662.0,662.0,492.0,492.0,535.0,535.0,535.0,535.0,329.0,329.0,329.0,329.0,329.0,886.0,886.0,886.0,823.0,823.0,823.0,706.0,706.0,706.0,343.0,343.0,507.0,507.0,507.0,507.0,398.0,398.0,398.0,398.0,398.0,475.0,475.0,475.0,636.0,636.0,636.0,539.0,539.0,539.0,643.0,643.0,492.0,343.0,643.0,520.8666666666667,465.68888888888887,548.1111111111111,295.0,776.0,349.0,662.0,886.0,643.0
0,367.0,329.0,221.0,430.0,430.0,430.0,430.0,430.0,423.0,423.0,423.0,367.0,367.0,367.0,662.0,662.0,662.0,492.0,492.0,492.0,492.0,450.0,450.0,329.0,329.0,329.0,329.0,329.0,886.0,886.0,886.0,823.0,823.0,823.0,706.0,706.0,706.0,343.0,343.0,343.0,343.0,868.0,868.0,398.0,398.0,398.0,398.0,398.0,475.0,475.0,475.0,636.0,636.0,636.0,539.0,539.0,539.0,643.0,643.0,643.0,643.0,221.0,221.0,450.0,868.0,221.0,518.3777777777777,475.2888888888889,543.3111111111111,295.0,776.0,526.0,662.0,886.0,643.0
0,354.0,329.0,221.0,430.0,423.0,423.0,423.0,367.0,367.0,367.0,662.0,662.0,662.0,492.0,492.0,492.0,492.0,450.0,450.0,450.0,450.0,354.0,354.0,329.0,886.0,886.0,886.0,823.0,823.0,823.0,706.0,706.0,706.0,343.0,343.0,343.0,343.0,868.0,868.0,868.0,868.0,649.0,649.0,398.0,475.0,475.0,475.0,636.0,636.0,636.0,539.0,539.0,539.0,643.0,643.0,643.0,643.0,221.0,221.0,221.0,221.0,480.0,480.0,354.0,649.0,480.0,500.2,522.6222222222223,526.8666666666667,308.0,776.0,526.0,662.0,886.0,643.0
0,354.0,343.0,221.0,367.0,367.0,367.0,662.0,662.0,662.0,492.0,492.0,492.0,492.0,450.0,450.0,450.0,450.0,354.0,354.0,354.0,354.0,601.0,601.0,823.0,823.0,823.0,706.0,706.0,706.0,343.0,343.0,343.0,343.0,868.0,868.0,868.0,868.0,649.0,649.0,649.0,649.0,461.0,461.0,636.0,636.0,636.0,539.0,539.0,539.0,643.0,643.0,643.0,643.0,221.0,221.0,221.0,221.0,480.0,480.0,480.0,480.0,393.0,393.0,601.0,461.0,393.0,492.2,521.8444444444444,521.1333333333333,308.0,762.0,526.0,662.0,868.0,643.0
0,354.0,343.0,221.0,662.0,662.0,662.0,492.0,492.0,492.0,492.0,450.0,450.0,450.0,450.0,354.0,354.0,354.0,354.0,601.0,601.0,601.0,601.0,511.0,706.0,706.0,706.0,343.0,343.0,343.0,343.0,868.0,868.0,868.0,868.0,649.0,649.0,649.0,649.0,461.0,461.0,461.0,461.0,643.0,539.0,539.0,539.0,643.0,643.0,643.0,643.0,221.0,221.0,221.0,221.0,480.0,480.0,480.0,480.0,393.0,393.0,393.0,393.0,503.0,511.0,643.0,503.0,494.46666666666664,535.2222222222222,506.3333333333333,308.0,762.0,526.0,662.0,868.0,643.0
0,354.0,343.0,221.0,492.0,492.0,492.0,450.0,450.0,450.0,450.0,354.0,354.0,354.0,354.0,601.0,601.0,601.0,601.0,511.0,511.0,511.0,511.0,542.0,343.0,343.0,343.0,868.0,868.0,868.0,868.0,649.0,649.0,649.0,649.0,461.0,461.0,461.0,461.0,643.0,643.0,643.0,643.0,572.0,643.0,643.0,643.0,221.0,221.0,221.0,221.0,480.0,480.0,480.0,480.0,393.0,393.0,393.0,393.0,503.0,503.0,503.0,503.0,535.0,542.0,572.0,535.0,495.5111111111111,563.2,490.64444444444445,308.0,663.0,422.0,601.0,868.0,643.0
0,354.0,461.0,221.0,450.0,450.0,354.0,354.0,354.0,354.0,601.0,601.0,601.0,601.0,511.0,511.0,511.0,511.0,542.0,542.0,542.0,542.0,542.0,542.0,868.0,868.0,649.0,649.0,649.0,649.0,461.0,461.0,461.0,461.0,643.0,643.0,643.0,643.0,572.0,572.0,572.0,572.0,572.0,572.0,221.0,221.0,480.0,480.0,480.0,480.0,393.0,393.0,393.0,393.0,503.0,503.0,503.0,503.0,535.0,535.0,535.0,535.0,535.0,535.0,542.0,572.0,535.0,492.53333333333336,589.8,482.84444444444443,308.0,663.0,422.0,601.0,868.0,535.0
0,354.0,461.0,393.0,354.0,354.0,601.0,601.0,601.0,601.0,511.0,511.0,511.0,511.0,542.0,542.0,542.0,542.0,542.0,542.0,508.0,508.0,508.0,508.0,649.0,649.0,461.0,461.0,461.0,461.0,643.0,643.0,643.0,643.0,572.0,572.0,572.0,572.0,572.0,572.0,639.0,639.0,639.0,639.0,480.0,480.0,393.0,393.0,393.0,393.0,503.0,503.0,503.0,503.0,535.0,535.0,535.0,535.0,535.0,535.0,396.0,396.0,396.0,396.0,508.0,639.0,396.0,487.97777777777776,605.9777777777778,471.1333333333333,308.0,557.0,422.0,601.0,649.0,535.0
0,477.0,461.0,393.0,601.0,511.0,511.0,511.0,511.0,542.0,542.0,542.0,542.0,542.0,542.0,508.0,508.0,508.0,508.0,477.0,477.0,477.0,691.0,691.0,461.0,643.0,643.0,643.0,643.0,572.0,572.0,572.0,572.0,572.0,572.0,639.0,639.0,639.0,639.0,671.0,671.0,671.0,675.0,675.0,393.0,503.0,503.0,503.0,503.0,535.0,535.0,535.0,535.0,535.0,535.0,396.0,396.0,396.0,396.0,483.0,483.0,483.0,413.0,413.0,691.0,675.0,413.0,500.3333333333333,639.5777777777778,475.0444444444444,337.0,557.0,422.0,691.0,675.0,535.0
0,411.0,411.0,396.0,511.0,542.0,542.0,542.0,542.0,542.0,542.0,508.0,508.0,508.0,508.0,477.0,477.0,477.0,691.0,691.0,691.0,691.0,411.0,411.0,643.0,572.0,572.0,572.0,572.0,572.0,572.0,639.0,639.0,639.0,639.0,671.0,671.0,671.0,675.0,675.0,675.0,675.0,411.0,411.0,503.0,535.0,535.0,535.0,535.0,535.0,535.0,396.0,396.0,396.0,396.0,483.0,483.0,483.0,413.0,413.0,413.0,413.0,556.0,556.0,411.0,411.0,556.0,511.55555555555554,621.4666666666667,477.6,337.0,525.0,422.0,691.0,675.0,556.0
0,411.0,411.0,396.0,542.0,542.0,542.0,508.0,508.0,508.0,508.0,477.0,477.0,477.0,691.0,691.0,691.0,691.0,411.0,411.0,411.0,411.0,522.0,522.0,572.0,572.0,572.0,639.0,639.0,639.0,639.0,671.0,671.0,671.0,675.0,675.0,675.0,675.0,411.0,411.0,411.0,411.0,683.0,683.0,535.0,535.0,535.0,396.0,396.0,396.0,396.0,483.0,483.0,483.0,413.0,413.0,413.0,413.0,556.0,556.0,556.0,556.0,462.0,462.0,522.0,683.0,462.0,513.8444444444444,599.5333333333333,468.46666666666664,337.0,525.0,422.0,691.0,683.0,556.0
0,411.0,411.0,396.0,508.0,508.0,508.0,477.0,477.0,477.0,691.0,691.0,691.0,691.0,411.0,411.0,411.0,411.0,522.0,522.0,522.0,522.0,522.0,568.0,639.0,639.0,639.0,671.0,671.0,671.0,675.0,675.0,675.0,675.0,411.0,411.0,411.0,411.0,683.0,683.0,683.0,683.0,683.0,540.0,396.0,396.0,396.0,483.0,483.0,483.0,413.0,413.0,413.0,413.0,556.0,556.0,556.0,556.0,462.0,462.0,462.0,462.0,462.0,268.0,522.0,683.0,462.0,508.9555555555556,613.6222222222223,457.0,337.0,525.0,422.0,691.0,683.0,556.0
0,268.0,411.0,268.0,477.0,691.0,691.0,691.0,691.0,411.0,411.0,411.0,411.0,522.0,522.0,522.0,522.0,522.0,522.0,568.0,568.0,568.0,568.0,268.0,671.0,675.0,675.0,675.0,675.0,411.0,411.0,411.0,411.0,683.0,683.0,683.0,683.0,683.0,683.0,540.0,540.0,540.0,540.0,712.0,483.0,413.0,413.0,413.0,413.0,556.0,556.0,556.0,556.0,462.0,462.0,462.0,462.0,462.0,462.0,268.0,268.0,268.0,268.0,445.0,268.0,712.0,445.0,513.5333333333333,604.3333333333334,447.4,423.0,457.0,335.0,691.0,712.0,556.0
0,268.0,411.0,268.0,691.0,411.0,411.0,411.0,411.0,522.0,522.0,522.0,522.0,522.0,522.0,568.0,568.0,568.0,568.0,268.0,268.0,268.0,388.0,388.0,675.0,411.0,411.0,411.0,411.0,683.0,683.0,683.0,683.0,683.0,683.0,540.0,540.0,540.0,540.0,712.0,712.0,712.0,835.0,835.0,413.0,556.0,556.0,556.0,556.0,462.0,462.0,462.0,462.0,462.0,462.0,268.0,268.0,268.0,268.0,445.0,445.0,445.0,490.0,490.0,388.0,835.0,490.0,509.0888888888889,610.5333333333333,452.0444444444444,423.0,424.0,288.0,691.0,835.0,556.0
0,268.0,411.0,268.0,411.0,522.0,522.0,522.0,522.0,522.0,522.0,568.0,568.0,568.0,568.0,268.0,268.0,268.0,388.0,388.0,388.0,388.0,485.0,485.0,411.0,683.0,683.0,683.0,683.0,683.0,683.0,540.0,540.0,540.0,540.0,712.0,712.0,712.0,835.0,835.0,835.0,835.0,475.0,475.0,556.0,462.0,462.0,462.0,462.0,462.0,462.0,268.0,268.0,268.0,268.0,445.0,445.0,445.0,490.0,490.0,490.0,490.0,688.0,688.0,485.0,475.0,688.0,499.9555555555556,623.6,467.53333333333336,423.0,424.0,420.0,568.0,835.0,688.0
0,268.0,475.0,268.0,522.0,522.0,522.0,568.0,568.0,568.0,568.0,268.0,268.0,268.0,388.0,388.0,388.0,388.0,485.0,485.0,485.0,485.0,634.0,634.0,683.0,683.0,683.0,540.0,540.0,540.0,540.0,712.0,712.0,712.0,835.0,835.0,835.0,835.0,475.0,475.0,475.0,475.0,703.0,703.0,462.0,462.0,462.0,268.0,268.0,268.0,268.0,445.0,445.0,445.0,490.0,490.0,490.0,490.0,688.0,688.0,688.0,688.0,529.0,529.0,634.0,703.0,529.0,502.26666666666665,622.8444444444444,479.35555555555555,423.0,424.0,420.0,634.0,835.0,688.0
0,268.0,459.0,268.0,568.0,568.0,268.0,268.0,268.0,388.0,388.0,388.0,388.0,485.0,485.0,485.0,485.0,634.0,634.0,634.0,634.0,634.0,634.0,386.0,540.0,540.0,712.0,712.0,712.0,835.0,835.0,835.0,835.0,475.0,475.0,475.0,475.0,703.0,703.0,703.0,703.0,703.0,703.0,459.0,268.0,268.0,445.0,445.0,445.0,490.0,490.0,490.0,490.0,688.0,688.0,688.0,688.0,529.0,529.0,529.0,529.0,529.0,529.0,727.0,386.0,459.0,727.0,507.6666666666667,630.4,483.8,423.0,424.0,459.0,634.0,835.0,727.0
0,268.0,284.0,445.0,268.0,388.0,388.0,388.0,388.0,485.0,485.0,485.0,485.0,634.0,634.0,634.0,634.0,634.0,634.0,386.0,386.0,386.0,562.0,562.0,712.0,835.0,835.0,835.0,835.0,475.0,475.0,475.0,475.0,703.0,703.0,703.0,703.0,703.0,703.0,459.0,459.0,459.0,284.0,284.0,445.0,490.0,490.0,490.0,490.0,688.0,688.0,688.0,688.0,529.0,529.0,529.0,529.0,529.0,529.0,727.0,727.0,727.0,560.0,560.0,562.0,284.0,560.0,503.1333333333333,609.6,499.6222222222222,423.0,551.0,459.0,634.0,835.0,727.0
0,386.0,284.0,490.0,388.0,485.0,485.0,485.0,485.0,634.0,634.0,634.0,634.0,634.0,634.0,386.0,386.0,386.0,562.0,562.0,562.0,562.0,591.0,591.0,835.0,475.0,475.0,475.0,475.0,703.0,703.0,703.0,703.0,703.0,703.0,459.0,459.0,459.0,284.0,284.0,284.0,284.0,735.0,735.0,490.0,688.0,688.0,688.0,688.0,529.0,529.0,529.0,529.0,529.0,529.0,727.0,727.0,727.0,560.0,560.0,560.0,560.0,623.0,623.0,591.0,735.0,623.0,510.6,596.6666666666666,513.1333333333333,423.0,551.0,459.0,634.0,835.0,727.0
