,unixtime,emg0,emg1,emg2,emg0_ampl,emg1_ampl,emg2_ampl,emg0_med,emg1_med
249,1555416714.8175068,613.0,850.0,501.0,216.0,849.0,60.0,532.15,447.35
250,1555416714.8928492,540.0,663.0,504.0,216.0,849.0,60.0,533.1,440.75
251,1555416714.964261,483.0,739.0,525.0,216.0,849.0,60.0,531.15,441.95
252,1555416715.0434377,424.0,788.0,518.0,235.0,849.0,60.0,525.65,453.95
253,1555416715.1339183,427.0,650.0,504.0,235.0,849.0,60.0,520.5,463.95
254,1555416715.2211018,462.0,590.0,516.0,235.0,849.0,60.0,518.0,468.5
255,1555416715.2938051,460.0,592.0,495.0,235.0,844.0,60.0,518.2,498.05
256,1555416715.3804216,461.0,535.0,523.0,235.0,844.0,60.0,519.1,515.75
257,1555416715.4787762,470.0,498.0,514.0,235.0,844.0,60.0,519.35,516.65
258,1555416715.572218,501.0,461.0,515.0,235.0,844.0,60.0,520.25,510.6
259,1555416715.6557114,512.0,416.0,536.0,235.0,844.0,64.0,520.3,497.7
260,1555416715.7302344,503.0,365.0,544.0,235.0,844.0,72.0,518.85,488.3
261,1555416715.7995503,501.0,399.0,557.0,235.0,844.0,85.0,518.6,473.85
262,1555416715.872052,532.0,702.0,530.0,235.0,844.0,85.0,519.7,487.85
263,1555416715.9525187,505.0,508.0,519.0,235.0,844.0,85.0,518.9,505.05
264,1555416716.023704,517.0,579.0,515.0,235.0,844.0,85.0,516.95,529.3
265,1555416716.1023638,513.0,538.0,505.0,235.0,844.0,85.0,513.65,542.4
266,1555416716.1845329,532.0,535.0,500.0,235.0,844.0,85.0,510.95,562.0
267,1555416716.2791507,556.0,724.0,529.0,235.0,485.0,62.0,508.55,597.9
268,1555416716.362476,554.0,698.0,582.0,189.0,485.0,87.0,503.3,591.5
269,1555416716.434789,518.0,607.0,535.0,132.0,423.0,87.0,498.55,579.35
270,1555416716.5140307,513.0,506.0,518.0,132.0,423.0,87.0,497.2,571.5
271,1555416716.5928633,505.0,585.0,531.0,132.0,423.0,87.0,498.3,563.8
272,1555416716.6854906,501.0,475.0,525.0,129.0,359.0,87.0,502.15,548.15
273,1555416716.768875,514.0,485.0,533.0,96.0,359.0,87.0,506.5,539.9
274,1555416716.867316,527.0,611.0,446.0,96.0,359.0,136.0,509.75,540.95
275,1555416716.9459991,505.0,494.0,452.0,95.0,359.0,136.0,512.0,536.05
276,1555416717.0284576,514.0,451.0,496.0,86.0,359.0,136.0,514.65,531.85
277,1555416717.100248,525.0,455.0,509.0,55.0,359.0,136.0,517.4,529.7
278,1555416717.1846888,523.0,479.0,517.0,55.0,359.0,136.0,518.5,530.6
279,1555416717.2781112,519.0,501.0,533.0,55.0,359.0,136.0,518.85,534.85
280,1555416717.3622308,506.0,484.0,506.0,55.0,325.0,136.0,519.0,540.8
281,1555416717.4426868,495.0,468.0,488.0,61.0,273.0,136.0,518.7,544.25
282,1555416717.533256,497.0,481.0,470.0,61.0,273.0,136.0,516.95,533.2
283,1555416717.6123643,504.0,489.0,486.0,61.0,273.0,136.0,516.9,532.25
284,1555416717.6833177,504.0,490.0,492.0,61.0,273.0,136.0,516.25,527.8
285,1555416717.7639,555.0,642.0,491.0,61.0,273.0,136.0,518.35,533.0
286,1555416717.83462,506.0,490.0,506.0,61.0,273.0,136.0,517.05,530.75
287,1555416717.9086106,508.0,529.0,567.0,60.0,247.0,136.0,514.65,521.0
288,1555416717.9850247,505.0,508.0,534.0,60.0,191.0,121.0,512.2,511.5
289,1555416718.063755,528.0,620.0,504.0,60.0,191.0,121.0,512.7,512.15
290,1555416718.1349525,503.0,514.0,465.0,60.0,191.0,121.0,512.2,512.55
291,1555416718.2579768,516.0,489.0,537.0,60.0,191.0,121.0,512.75,507.75
292,1555416718.3304777,515.0,498.0,540.0,60.0,191.0,121.0,513.45,508.9
293,1555416718.4035246,499.0,533.0,504.0,60.0,191.0,121.0,512.7,511.3
294,1555416718.4784818,501.0,529.0,492.0,60.0,191.0,115.0,511.4,507.2
295,1555416718.5686886,501.0,465.0,502.0,60.0,191.0,102.0,511.2,505.75
296,1555416718.644992,497.0,489.0,474.0,60.0,187.0,102.0,510.35,507.65
297,1555416718.7267315,514.0,484.0,527.0,60.0,177.0,102.0,509.8,509.1
298,1555416718.814717,521.0,608.0,561.0,60.0,177.0,102.0,509.7,515.55
299,1555416718.8930938,499.0,496.0,532.0,60.0,177.0,102.0,508.7,515.3
300,1555416718.9794717,510.0,501.0,539.0,60.0,177.0,102.0,508.9,516.15
301,1555416719.067398,500.0,587.0,442.0,58.0,177.0,125.0,509.15,522.1
302,1555416719.1458704,495.0,494.0,471.0,60.0,177.0,125.0,509.05,522.75
303,1555416719.21671,501.0,548.0,518.0,60.0,177.0,125.0,508.9,525.7
304,1555416719.2943068,504.0,514.0,508.0,60.0,177.0,125.0,508.9,526.9
305,1555416719.3715057,505.0,515.0,486.0,33.0,155.0,125.0,506.4,520.55
306,1555416719.4527495,528.0,658.0,505.0,33.0,193.0,125.0,507.5,528.95
307,1555416719.5448046,506.0,548.0,516.0,33.0,193.0,119.0,507.4,529.9
308,1555416719.6286666,513.0,467.0,492.0,33.0,193.0,119.0,507.8,527.85
309,1555416719.7136502,509.0,453.0,493.0,33.0,205.0,119.0,506.85,519.5
310,1555416719.8028095,532.0,576.0,526.0,37.0,205.0,119.0,508.3,522.6
311,1555416719.8730242,521.0,474.0,546.0,37.0,205.0,119.0,508.55,521.85
312,1555416719.942817,501.0,445.0,520.0,37.0,213.0,119.0,507.85,519.2
313,1555416720.0181088,512.0,454.0,495.0,37.0,213.0,119.0,508.5,515.25
314,1555416720.096457,509.0,504.0,504.0,37.0,213.0,119.0,508.9,514.0
315,1555416720.1852481,514.0,467.0,509.0,37.0,213.0,119.0,509.55,514.1
316,1555416720.2738452,503.0,467.0,477.0,37.0,213.0,119.0,509.85,513.0
317,1555416720.355095,502.0,509.0,482.0,37.0,213.0,119.0,509.25,514.25
318,1555416720.4283905,509.0,498.0,514.0,37.0,213.0,104.0,508.65,508.75
319,1555416720.505434,504.0,486.0,499.0,37.0,213.0,104.0,508.9,508.25
320,1555416720.5769105,501.0,480.0,526.0,37.0,213.0,104.0,508.45,507.2
321,1555416720.6550992,503.0,535.0,512.0,37.0,213.0,75.0,508.6,504.6
