,unixtime,emg0,emg1,emg0_ampl,emg1_ampl,emg0_med,emg1_med
64,1555414687.4687054,476.0,475.0,111.0,161.0,498.8,498.65
65,1555414687.5557938,514.0,481.0,111.0,161.0,499.55,497.5
66,1555414687.6314898,515.0,498.0,111.0,161.0,500.15,498.4
67,1555414687.7162826,507.0,431.0,111.0,161.0,497.35,490.9
68,1555414687.796017,505.0,427.0,111.0,161.0,497.6,488.45
69,1555414687.878252,520.0,463.0,111.0,161.0,497.65,489.6
70,1555414687.944977,514.0,517.0,111.0,161.0,498.15,491.9
71,1555414688.0177338,521.0,467.0,71.0,140.0,495.95,485.85
72,1555414688.0967832,522.0,408.0,71.0,159.0,496.55,480.25
73,1555414688.183883,531.0,526.0,77.0,159.0,498.05,481.4
74,1555414688.2563765,528.0,524.0,77.0,159.0,500.9,482.8
75,1555414688.323384,512.0,501.0,77.0,141.0,502.25,479.5
76,1555414688.390464,513.0,467.0,63.0,141.0,505.2,478.15
77,1555414688.4617655,555.0,508.0,85.0,118.0,509.55,476.1
78,1555414688.5466304,525.0,508.0,85.0,118.0,511.95,476.35
79,1555414688.613722,544.0,513.0,79.0,118.0,515.65,477.75
80,1555414688.683087,524.0,517.0,79.0,118.0,517.2,477.5
81,1555414688.7612498,533.0,527.0,79.0,119.0,519.0,482.5
82,1555414688.8292131,508.0,515.0,79.0,119.0,519.6,485.8
83,1555414688.8997843,534.0,522.0,79.0,119.0,520.05,489.75
84,1555414688.9860303,525.0,595.0,50.0,187.0,522.5,495.75
85,1555414689.05587,529.0,556.0,50.0,187.0,523.25,499.5
86,1555414689.1353278,527.0,548.0,50.0,187.0,523.85,502.0
87,1555414689.2134461,536.0,509.0,50.0,187.0,525.3,505.9
88,1555414689.2865274,544.0,567.0,47.0,187.0,527.25,512.9
89,1555414689.354455,537.0,517.0,47.0,187.0,528.1,515.6
90,1555414689.422432,515.0,535.0,47.0,187.0,528.15,516.5
91,1555414689.4970448,513.0,569.0,47.0,187.0,527.75,521.6
92,1555414689.5639725,490.0,493.0,65.0,128.0,526.15,525.85
93,1555414689.640715,503.0,464.0,65.0,131.0,524.75,522.75
94,1555414689.715652,483.0,485.0,72.0,131.0,522.5,520.8
95,1555414689.7866166,489.0,481.0,72.0,131.0,521.35,519.8
96,1555414689.8763819,482.0,506.0,73.0,131.0,519.8,521.75
97,1555414689.9443617,469.0,529.0,75.0,131.0,515.5,522.8
98,1555414690.011375,471.0,503.0,75.0,131.0,512.8,522.55
99,1555414690.0808773,480.0,677.0,75.0,213.0,509.6,530.75
100,1555414690.1533272,467.0,578.0,77.0,213.0,506.75,533.8
101,1555414690.2314658,459.0,568.0,85.0,213.0,503.05,535.85
102,1555414690.3142416,492.0,601.0,85.0,213.0,502.25,540.15
103,1555414690.3866482,478.0,499.0,85.0,213.0,499.45,539.0
104,1555414690.4641278,494.0,553.0,85.0,213.0,497.9,536.9
105,1555414690.5415316,520.0,585.0,85.0,213.0,497.45,538.35
106,1555414690.6091185,512.0,523.0,85.0,213.0,496.7,537.1
107,1555414690.690153,528.0,537.0,85.0,213.0,496.3,538.5
108,1555414690.777423,499.0,460.0,78.0,217.0,494.05,533.15
109,1555414690.853184,487.0,515.0,69.0,217.0,491.55,533.05
110,1555414690.9354804,495.0,441.0,69.0,236.0,490.55,528.35
111,1555414691.0172524,520.0,532.0,69.0,236.0,490.9,526.5
112,1555414691.0914955,521.0,496.0,69.0,236.0,492.45,526.65
113,1555414691.1675544,512.0,509.0,69.0,236.0,492.9,528.9
114,1555414691.2429476,520.0,527.0,69.0,236.0,494.75,531.0
115,1555414691.3142104,508.0,455.0,69.0,236.0,495.7,529.7
116,1555414691.3840382,515.0,529.0,69.0,236.0,497.35,530.85
117,1555414691.4561238,521.0,471.0,69.0,236.0,499.95,527.95
118,1555414691.5318315,526.0,552.0,69.0,236.0,502.7,530.4
119,1555414691.6098456,502.0,446.0,69.0,160.0,503.8,518.85
120,1555414691.6851335,504.0,502.0,69.0,160.0,505.65,515.05
121,1555414691.7598343,508.0,493.0,50.0,160.0,508.1,511.3
122,1555414691.8347116,502.0,503.0,50.0,144.0,508.6,506.4
123,1555414691.911476,514.0,456.0,41.0,144.0,510.4,504.25
124,1555414691.9851003,520.0,502.0,41.0,144.0,511.7,501.7
125,1555414692.0596964,509.0,492.0,41.0,111.0,511.15,497.05
126,1555414692.1383793,566.0,600.0,79.0,159.0,513.85,500.9
127,1555414692.2176187,507.0,442.0,79.0,159.0,512.8,496.15
128,1555414692.318664,509.0,494.0,79.0,159.0,513.3,497.85
129,1555414692.3990932,522.0,493.0,71.0,159.0,515.05,496.75
130,1555414692.4781582,503.0,460.0,64.0,158.0,515.45,497.7
131,1555414692.5575123,511.0,467.0,64.0,158.0,515.0,494.45
132,1555414692.6506321,491.0,525.0,75.0,158.0,513.5,495.9
133,1555414692.7284634,495.0,437.0,75.0,163.0,512.65,492.3
134,1555414692.8054488,506.0,487.0,75.0,163.0,511.95,490.3
135,1555414692.8795805,509.0,558.0,75.0,163.0,512.0,495.45
136,1555414692.9545577,489.0,517.0,77.0,163.0,510.7,494.85
137,1555414693.0300667,508.0,497.0,77.0,163.0,510.05,496.15
138,1555414693.0978873,499.0,487.0,77.0,163.0,508.7,492.9
139,1555414693.1671605,517.0,554.0,77.0,163.0,509.45,498.3
140,1555414693.2347598,506.0,454.0,77.0,163.0,509.55,495.9
141,1555414693.3049262,494.0,514.0,77.0,163.0,508.85,496.95
142,1555414693.3877215,516.0,505.0,77.0,163.0,509.55,497.05
143,1555414693.4784346,503.0,468.0,77.0,163.0,509.0,497.65
144,1555414693.5486255,516.0,537.0,77.0,163.0,508.8,499.4
145,1555414693.6211607,518.0,526.0,77.0,163.0,509.25,501.1
146,1555414693.6921942,517.0,470.0,33.0,121.0,506.8,494.6
147,1555414693.775827,512.0,536.0,33.0,121.0,507.05,499.3
148,1555414693.8542304,503.0,466.0,33.0,121.0,506.75,497.9
149,1555414693.9296758,508.0,505.0,29.0,121.0,506.05,498.5
150,1555414694.009751,495.0,472.0,29.0,121.0,505.65,499.1
151,1555414694.094327,509.0,480.0,29.0,121.0,505.55,499.75
152,1555414694.1771436,520.0,496.0,31.0,121.0,507.0,498.3
153,1555414694.2646067,503.0,485.0,31.0,104.0,507.4,500.7
154,1555414694.3483164,492.0,490.0,31.0,104.0,506.7,500.85
155,1555414694.434873,494.0,488.0,31.0,100.0,505.95,497.35
156,1555414694.5093944,498.0,497.0,28.0,100.0,506.4,496.35
157,1555414694.5887153,524.0,515.0,32.0,100.0,507.2,497.25
158,1555414694.671739,510.0,555.0,32.0,101.0,507.75,500.65
159,1555414694.7437155,481.0,475.0,43.0,101.0,505.95,496.7
160,1555414694.8187368,511.0,537.0,43.0,89.0,506.2,500.85
161,1555414694.8958497,512.0,527.0,43.0,89.0,507.1,501.5
162,1555414694.975846,524.0,632.0,43.0,166.0,507.5,507.85
163,1555414695.0451443,507.0,482.0,43.0,166.0,507.7,508.55
164,1555414695.1112573,508.0,517.0,43.0,166.0,507.3,507.55
165,1555414695.1790612,542.0,585.0,61.0,166.0,508.5,510.5
166,1555414695.2446299,516.0,587.0,61.0,166.0,508.45,516.35
167,1555414695.3116322,480.0,421.0,62.0,211.0,506.85,510.6
168,1555414695.3891947,519.0,513.0,62.0,211.0,507.65,512.95
169,1555414695.4602578,491.0,493.0,62.0,211.0,506.8,512.35
170,1555414695.5311189,519.0,535.0,62.0,211.0,508.0,515.5
171,1555414695.5974085,514.0,448.0,62.0,211.0,508.25,513.9
172,1555414695.6643758,524.0,533.0,62.0,211.0,508.45,515.75
173,1555414695.7335768,523.0,513.0,62.0,211.0,509.45,517.15
174,1555414695.803422,529.0,540.0,62.0,211.0,511.3,519.65
175,1555414695.8788843,489.0,456.0,62.0,211.0,511.05,518.05
176,1555414695.955057,499.0,503.0,62.0,211.0,511.1,518.35
177,1555414696.0307572,524.0,490.0,62.0,211.0,511.1,517.1
178,1555414696.1124856,534.0,542.0,62.0,211.0,512.3,516.45
179,1555414696.186736,514.0,492.0,62.0,211.0,513.95,517.3
180,1555414696.2554018,525.0,439.0,62.0,211.0,514.65,512.4
181,1555414696.3427966,523.0,510.0,62.0,211.0,515.2,511.55
182,1555414696.4116206,503.0,403.0,62.0,184.0,514.15,500.1
183,1555414696.4800684,507.0,464.0,62.0,184.0,514.15,499.2
184,1555414696.5532436,511.0,460.0,62.0,184.0,514.3,496.35
185,1555414696.626051,516.0,490.0,54.0,184.0,513.0,491.6
186,1555414696.7022717,495.0,485.0,54.0,139.0,511.95,486.5
187,1555414696.7805152,506.0,497.0,45.0,139.0,513.25,490.3
188,1555414696.8517585,510.0,546.0,45.0,143.0,512.8,491.95
189,1555414696.9214175,508.0,508.0,45.0,143.0,513.65,492.7
190,1555414696.9927719,524.0,548.0,45.0,145.0,513.9,493.35
191,1555414697.0635138,508.0,504.0,45.0,145.0,513.6,496.15
192,1555414697.13847,512.0,437.0,45.0,145.0,513.0,491.35
193,1555414697.2134607,531.0,478.0,45.0,145.0,513.4,489.6
194,1555414697.2858891,517.0,488.0,45.0,145.0,512.8,487.0
195,1555414697.3760295,515.0,477.0,39.0,145.0,514.1,488.05
196,1555414697.457613,511.0,409.0,39.0,145.0,514.7,483.35
197,1555414697.5353134,526.0,514.0,39.0,145.0,514.8,484.55
198,1555414697.607387,518.0,547.0,36.0,145.0,514.0,484.8
199,1555414697.6727982,509.0,514.0,36.0,145.0,513.75,485.9
200,1555414697.7423868,486.0,490.0,45.0,145.0,511.8,488.45
201,1555414697.8221242,509.0,509.0,45.0,145.0,511.1,488.4
202,1555414697.9004385,513.0,462.0,45.0,139.0,511.6,491.35
203,1555414697.9724014,519.0,533.0,45.0,139.0,512.2,494.8
204,1555414698.0600812,540.0,600.0,54.0,191.0,513.65,501.8
205,1555414698.1416912,508.0,511.0,54.0,191.0,513.25,502.85
206,1555414698.2192898,526.0,544.0,54.0,191.0,514.8,505.8
207,1555414698.2956438,516.0,478.0,54.0,191.0,515.3,504.85
208,1555414698.3716688,516.0,478.0,54.0,191.0,515.6,501.45
209,1555414698.4471066,473.0,462.0,67.0,191.0,513.85,499.15
210,1555414698.521964,512.0,499.0,67.0,191.0,513.25,496.7
211,1555414698.6008065,549.0,742.0,76.0,333.0,515.3,508.6
212,1555414698.6792133,533.0,574.0,76.0,333.0,516.35,515.45
213,1555414698.757003,489.0,498.0,76.0,333.0,514.25,516.45
214,1555414698.8308926,514.0,527.0,76.0,333.0,514.1,518.4
215,1555414698.9169195,520.0,564.0,76.0,333.0,514.35,522.75
216,1555414698.9834783,520.0,564.0,76.0,280.0,514.8,530.5
217,1555414699.0494025,473.0,462.0,76.0,280.0,512.15,527.9
218,1555414699.1241019,512.0,499.0,76.0,280.0,511.85,525.5
219,1555414699.1956284,549.0,742.0,76.0,280.0,513.85,536.9
220,1555414699.2653913,533.0,574.0,76.0,280.0,516.2,541.1
221,1555414699.3366034,530.0,538.0,76.0,280.0,517.25,542.55
222,1555414699.4260724,514.0,527.0,76.0,280.0,517.3,545.8
223,1555414699.4998758,520.0,564.0,76.0,280.0,517.35,547.35
224,1555414699.5723019,494.0,506.0,76.0,280.0,515.05,542.65
225,1555414699.6431096,492.0,450.0,76.0,292.0,514.25,539.6
226,1555414699.7144663,520.0,443.0,76.0,299.0,513.95,534.55
227,1555414699.789773,480.0,497.0,76.0,299.0,512.15,535.5
228,1555414699.857954,562.0,686.0,89.0,299.0,514.45,545.9
229,1555414699.9286327,494.0,466.0,89.0,299.0,515.5,546.1
230,1555414699.9997458,482.0,493.0,89.0,299.0,514.0,545.8
231,1555414700.0702426,461.0,386.0,101.0,356.0,509.6,528.0
232,1555414700.1393533,477.0,451.0,101.0,356.0,506.8,521.85
233,1555414700.210928,503.0,417.0,101.0,356.0,507.5,517.8
234,1555414700.2840931,516.0,457.0,101.0,356.0,507.6,514.3
235,1555414700.3514044,550.0,434.0,101.0,356.0,509.1,507.8
236,1555414700.4280462,484.0,391.0,101.0,356.0,507.3,499.15
237,1555414700.516011,485.0,588.0,101.0,356.0,507.9,505.45
238,1555414700.5925343,458.0,558.0,104.0,356.0,505.2,508.4
239,1555414700.6775498,490.0,546.0,104.0,300.0,502.25,498.6
240,1555414700.7468162,487.0,506.0,104.0,300.0,499.95,495.2
241,1555414700.8267293,537.0,478.0,104.0,300.0,500.3,492.2
242,1555414700.9027538,495.0,397.0,104.0,300.0,499.35,485.7
243,1555414700.9709477,537.0,560.0,104.0,300.0,500.2,485.5
244,1555414701.0506058,499.0,460.0,104.0,300.0,500.45,483.2
245,1555414701.1352584,494.0,526.0,104.0,300.0,500.55,487.0
246,1555414701.2050679,520.0,501.0,104.0,300.0,500.55,489.9
247,1555414701.2851708,513.0,582.0,104.0,300.0,502.2,494.15
248,1555414701.3603537,507.0,497.0,92.0,202.0,499.45,484.7
249,1555414701.4396029,511.0,473.0,92.0,202.0,500.3,485.05
250,1555414701.5093634,493.0,448.0,92.0,202.0,500.85,482.8
251,1555414701.5963767,509.0,546.0,92.0,197.0,503.25,490.8
252,1555414701.6681445,527.0,443.0,92.0,197.0,505.75,490.4
253,1555414701.7413275,533.0,513.0,92.0,197.0,507.25,495.2
254,1555414701.8179548,501.0,438.0,92.0,197.0,506.5,494.25
255,1555414701.908631,518.0,559.0,79.0,197.0,504.9,500.5
256,1555414701.994705,509.0,519.0,79.0,191.0,506.15,506.9
257,1555414702.0821333,502.0,475.0,79.0,185.0,507.0,501.25
258,1555414702.1624987,509.0,498.0,50.0,185.0,509.55,498.25
259,1555414702.2361293,520.0,459.0,50.0,185.0,511.05,493.9
260,1555414702.3114493,486.0,518.0,51.0,185.0,511.0,494.5
261,1555414702.3847172,491.0,558.0,51.0,185.0,508.7,498.5
262,1555414702.4614491,492.0,488.0,51.0,144.0,508.55,503.05
263,1555414702.5464735,536.0,536.0,50.0,144.0,508.5,501.85
264,1555414702.6150758,514.0,499.0,50.0,144.0,509.25,503.8
265,1555414702.7013023,501.0,445.0,50.0,144.0,509.6,499.75
266,1555414702.7793732,515.0,511.0,50.0,144.0,509.35,500.25
267,1555414702.8612864,516.0,398.0,50.0,161.0,509.5,491.05
268,1555414702.9444816,527.0,430.0,50.0,161.0,510.5,487.7
269,1555414703.028897,539.0,435.0,53.0,161.0,511.9,485.8
270,1555414703.1099834,493.0,431.0,53.0,161.0,511.9,484.95
271,1555414703.1831188,487.0,431.0,53.0,161.0,510.8,479.2
272,1555414703.2551851,548.0,502.0,62.0,161.0,511.85,482.15
273,1555414703.3530986,491.0,433.0,62.0,161.0,509.75,478.15
274,1555414703.4208715,517.0,507.0,62.0,161.0,510.55,481.6
275,1555414703.4945,491.0,468.0,62.0,160.0,509.2,477.05
276,1555414703.568958,497.0,509.0,62.0,160.0,508.6,476.55
277,1555414703.6386678,562.0,581.0,76.0,183.0,511.6,481.85
278,1555414703.7089047,513.0,492.0,76.0,183.0,511.8,481.55
279,1555414703.7809029,469.0,446.0,93.0,183.0,509.25,480.9
280,1555414703.8642986,534.0,544.0,93.0,183.0,511.65,482.2
281,1555414703.940034,531.0,507.0,93.0,183.0,513.65,479.65
282,1555414704.015286,465.0,540.0,97.0,183.0,512.3,482.25
283,1555414704.094666,519.0,626.0,97.0,228.0,511.45,486.75
284,1555414704.1791856,514.0,449.0,97.0,228.0,511.45,484.25
285,1555414704.2505577,467.0,484.0,97.0,228.0,509.75,486.2
286,1555414704.3264008,545.0,533.0,97.0,228.0,511.25,487.3
287,1555414704.400131,530.0,551.0,97.0,196.0,511.95,494.95
288,1555414704.4853694,496.0,406.0,97.0,220.0,510.4,493.75
289,1555414704.5675933,478.0,435.0,97.0,220.0,507.35,493.75
290,1555414704.6448324,518.0,492.0,97.0,220.0,508.6,496.8
291,1555414704.7213407,539.0,653.0,97.0,247.0,511.2,507.9
292,1555414704.793889,516.0,506.0,97.0,247.0,509.6,508.1
293,1555414704.8711548,470.0,433.0,97.0,247.0,508.55,508.1
294,1555414704.9471457,518.0,544.0,97.0,247.0,508.6,509.95
295,1555414705.0151658,537.0,582.0,97.0,247.0,510.9,515.65
296,1555414705.0839047,530.0,573.0,97.0,247.0,512.55,518.85
297,1555414705.1581664,492.0,528.0,80.0,247.0,509.05,516.2
298,1555414705.2352622,484.0,476.0,80.0,247.0,507.6,515.4
299,1555414705.311232,509.0,530.0,80.0,247.0,509.6,519.6
300,1555414705.3853092,464.0,379.0,81.0,274.0,506.1,511.35
301,1555414705.4590318,514.0,523.0,81.0,274.0,505.25,512.15
302,1555414705.554698,511.0,459.0,81.0,274.0,507.55,508.1
303,1555414705.6262133,503.0,401.0,81.0,274.0,506.75,496.85
304,1555414705.6997674,547.0,568.0,83.0,274.0,508.4,502.8
305,1555414705.781896,537.0,493.0,83.0,274.0,511.9,503.25
306,1555414705.8596518,538.0,548.0,83.0,274.0,511.55,504.0
307,1555414705.9391403,495.0,477.0,83.0,274.0,509.8,500.3
308,1555414706.0219994,509.0,496.0,83.0,274.0,510.45,504.8
309,1555414706.0909193,509.0,492.0,83.0,274.0,512.0,507.65
310,1555414706.169423,501.0,521.0,83.0,274.0,511.15,509.1
311,1555414706.2539284,535.0,547.0,83.0,203.0,510.95,503.8
312,1555414706.336349,461.0,469.0,86.0,203.0,508.2,501.95
313,1555414706.4066133,461.0,469.0,86.0,203.0,507.75,503.75
314,1555414706.4790416,448.0,467.0,99.0,203.0,504.25,499.9
315,1555414706.5585256,569.0,563.0,121.0,194.0,505.85,498.95
316,1555414706.6355302,506.0,569.0,121.0,190.0,504.65,498.75
317,1555414706.7132254,543.0,578.0,121.0,199.0,507.2,501.25
318,1555414706.7926676,501.0,452.0,121.0,199.0,508.05,500.05
319,1555414706.8711953,520.0,558.0,121.0,199.0,508.6,501.45
320,1555414706.9456184,487.0,445.0,121.0,177.0,509.75,504.75
321,1555414707.029301,514.0,528.0,121.0,177.0,509.75,505.0
322,1555414707.105336,528.0,478.0,121.0,177.0,510.6,505.95
323,1555414707.1825013,525.0,474.0,121.0,133.0,511.7,509.6
324,1555414707.2665813,520.0,484.0,121.0,133.0,510.35,505.4
325,1555414707.34176,506.0,466.0,121.0,133.0,508.8,504.05
326,1555414707.4187884,502.0,498.0,121.0,133.0,507.0,501.55
327,1555414707.497898,525.0,501.0,121.0,133.0,508.5,502.75
328,1555414707.572616,508.0,513.0,121.0,133.0,508.45,503.6
329,1555414707.6480303,501.0,464.0,121.0,133.0,508.05,502.2
330,1555414707.719029,467.0,403.0,121.0,175.0,506.35,496.3
331,1555414707.790197,512.0,543.0,121.0,175.0,505.2,496.1
332,1555414707.8729882,527.0,573.0,121.0,175.0,508.5,501.3
333,1555414707.9446328,511.0,507.0,121.0,175.0,511.0,503.2
334,1555414708.013258,511.0,438.0,102.0,175.0,514.15,501.75
335,1555414708.0979004,515.0,552.0,76.0,175.0,511.45,501.2
336,1555414708.1784031,520.0,618.0,76.0,215.0,512.15,503.65
337,1555414708.2578487,534.0,517.0,67.0,215.0,511.7,500.6
338,1555414708.32726,501.0,532.0,67.0,215.0,511.7,504.6
339,1555414708.4036865,500.0,474.0,67.0,215.0,510.7,500.4
340,1555414708.47707,535.0,600.0,68.0,215.0,513.1,508.15
341,1555414708.5515585,497.0,446.0,68.0,215.0,512.25,504.05
342,1555414708.6295424,520.0,485.0,68.0,215.0,511.85,504.4
343,1555414708.712696,511.0,526.0,68.0,215.0,511.15,507.0
344,1555414708.7960522,539.0,561.0,72.0,215.0,512.1,510.85
345,1555414708.8698585,506.0,581.0,72.0,215.0,512.1,516.6
346,1555414708.954227,493.0,478.0,72.0,215.0,511.65,515.6
347,1555414709.0375667,497.0,531.0,72.0,215.0,510.25,517.1
348,1555414709.113801,499.0,531.0,72.0,215.0,509.8,518.0
349,1555414709.1854646,511.0,538.0,72.0,215.0,510.3,521.7
350,1555414709.2544773,514.0,483.0,46.0,180.0,512.65,525.7
351,1555414709.3269365,506.0,509.0,46.0,180.0,512.35,524.0
352,1555414709.3965173,516.0,489.0,46.0,180.0,511.8,519.8
353,1555414709.4678087,482.0,439.0,57.0,180.0,510.35,516.4
354,1555414709.553693,502.0,441.0,57.0,179.0,509.9,516.55
355,1555414709.6325681,504.0,531.0,57.0,179.0,509.35,515.5
356,1555414709.7103598,532.0,631.0,57.0,192.0,509.95,516.15
357,1555414709.7791317,519.0,487.0,57.0,192.0,509.2,514.65
358,1555414709.8511755,508.0,500.0,57.0,192.0,509.55,513.05
359,1555414709.9336724,540.0,581.0,58.0,192.0,511.55,518.4
360,1555414710.0119903,474.0,457.0,66.0,192.0,508.5,511.25
361,1555414710.0814629,520.0,527.0,66.0,192.0,509.65,515.3
362,1555414710.1500695,513.0,484.0,66.0,192.0,509.3,515.25
363,1555414710.217265,493.0,444.0,66.0,192.0,508.4,511.15
364,1555414710.2883615,504.0,504.0,66.0,192.0,506.65,508.3
365,1555414710.367201,538.0,478.0,66.0,192.0,508.25,503.15
366,1555414710.4334693,535.0,541.0,66.0,192.0,510.35,506.3
367,1555414710.5060365,487.0,466.0,66.0,192.0,509.85,503.05
368,1555414710.5774472,509.0,527.0,66.0,192.0,510.35,502.85
369,1555414710.6548672,509.0,478.0,66.0,192.0,510.25,499.85
370,1555414710.7285366,509.0,534.0,66.0,192.0,510.0,502.4
371,1555414710.7968667,542.0,563.0,68.0,192.0,511.8,505.1
372,1555414710.8717487,495.0,493.0,68.0,192.0,510.75,505.3
373,1555414710.9492524,509.0,519.0,68.0,190.0,512.1,509.3
374,1555414711.0297275,507.0,443.0,68.0,188.0,512.35,509.4
375,1555414711.1087039,494.0,425.0,68.0,206.0,511.85,504.1
376,1555414711.1791453,521.0,456.0,68.0,156.0,511.3,495.35
377,1555414711.2496796,520.0,440.0,68.0,156.0,511.35,493.0
378,1555414711.3380635,500.0,445.0,68.0,156.0,510.95,490.25
379,1555414711.4085968,501.0,455.0,68.0,138.0,509.0,483.95
380,1555414711.477968,528.0,560.0,55.0,138.0,511.7,489.1
381,1555414711.5460083,522.0,538.0,55.0,138.0,511.8,489.65
382,1555414711.6272542,524.0,453.0,55.0,138.0,512.35,488.1
383,1555414711.7133203,490.0,476.0,55.0,138.0,512.2,489.7
384,1555414711.7939544,476.0,526.0,66.0,138.0,510.8,490.8
385,1555414711.8647115,435.0,584.0,107.0,159.0,505.65,496.1
386,1555414711.9847474,477.0,575.0,107.0,159.0,502.75,497.8
387,1555414712.0691729,514.0,486.0,107.0,159.0,504.1,498.8
388,1555414712.1518764,512.0,455.0,107.0,159.0,504.25,495.2
389,1555414712.2335014,511.0,452.0,107.0,159.0,504.35,493.9
390,1555414712.3129427,480.0,491.0,107.0,159.0,502.9,491.75
391,1555414712.3859546,508.0,527.0,93.0,159.0,501.2,489.95
392,1555414712.472949,456.0,542.0,93.0,159.0,499.25,492.4
393,1555414712.5485234,502.0,488.0,93.0,159.0,498.9,490.85
394,1555414712.6228511,506.0,447.0,93.0,159.0,498.85,491.05
395,1555414712.6948838,488.0,431.0,93.0,153.0,498.55,491.35
396,1555414712.7659428,520.0,568.0,93.0,153.0,498.5,496.95
397,1555414712.8320856,522.0,478.0,93.0,153.0,498.6,498.85
398,1555414712.8995562,500.0,496.0,93.0,153.0,498.6,501.4
399,1555414712.9673393,479.0,578.0,93.0,153.0,497.5,507.55
