,unixtime,emg0,emg1,emg0_ampl,emg1_ampl,emg0_med,emg1_med
398,1555413459.5152826,554.0,478.0,121.0,166.0,512.15,511.0
399,1555413459.5931273,534.0,516.0,121.0,166.0,514.2,512.3
400,1555413459.67596,522.0,590.0,121.0,166.0,514.15,516.45
401,1555413459.7537029,451.0,523.0,121.0,166.0,509.85,518.3
402,1555413459.8221571,523.0,520.0,121.0,166.0,511.2,518.4
403,1555413459.9036598,554.0,572.0,121.0,166.0,516.2,522.75
404,1555413459.9814818,521.0,556.0,121.0,166.0,517.5,526.6
405,1555413460.0560002,496.0,506.0,121.0,166.0,515.9,527.65
406,1555413460.1287687,504.0,485.0,121.0,166.0,514.15,525.85
407,1555413460.2034953,535.0,455.0,121.0,189.0,516.8,522.3
408,1555413460.2782176,474.0,471.0,117.0,189.0,518.15,519.9
409,1555413460.3563783,479.0,479.0,117.0,189.0,517.35,518.85
410,1555413460.4238794,463.0,507.0,117.0,189.0,513.4,517.85
411,1555413460.4923162,468.0,481.0,103.0,135.0,508.4,509.7
412,1555413460.5701761,537.0,472.0,103.0,135.0,509.05,508.35
413,1555413460.6436887,584.0,573.0,133.0,135.0,512.9,512.6
414,1555413460.7327337,467.0,479.0,133.0,135.0,510.25,510.2
415,1555413460.814666,406.0,489.0,178.0,135.0,505.5,508.4
416,1555413460.897329,503.0,541.0,178.0,135.0,506.2,510.45
417,1555413460.974213,564.0,528.0,178.0,135.0,506.95,511.05
418,1555413461.0498512,575.0,493.0,178.0,135.0,508.0,511.8
419,1555413461.1291654,451.0,549.0,178.0,135.0,503.85,513.45
420,1555413461.2121372,441.0,453.0,178.0,120.0,499.8,506.6
421,1555413461.294381,548.0,476.0,178.0,120.0,504.65,504.25
422,1555413461.3695257,589.0,525.0,183.0,120.0,507.95,504.5
423,1555413461.4490454,520.0,506.0,183.0,120.0,506.25,501.2
424,1555413461.5274765,448.0,541.0,183.0,120.0,502.6,500.45
425,1555413461.6120577,548.0,569.0,183.0,120.0,505.2,503.6
426,1555413461.702694,554.0,449.0,183.0,124.0,507.7,501.8
427,1555413461.7807744,472.0,425.0,183.0,148.0,504.55,500.3
428,1555413461.8613517,467.0,449.0,183.0,148.0,504.2,499.2
429,1555413461.9475226,528.0,485.0,183.0,148.0,506.65,499.5
430,1555413462.0192137,569.0,491.0,183.0,148.0,511.95,498.7
431,1555413462.0931604,555.0,517.0,183.0,148.0,516.3,500.5
432,1555413462.1718214,474.0,484.0,183.0,148.0,513.15,501.1
433,1555413462.2425525,430.0,494.0,183.0,144.0,505.45,497.15
434,1555413462.315727,461.0,463.0,183.0,144.0,505.15,496.35
435,1555413462.384477,539.0,519.0,159.0,144.0,511.8,497.85
436,1555413462.4566617,563.0,514.0,159.0,144.0,514.8,496.5
437,1555413462.5297782,536.0,511.0,159.0,144.0,513.4,495.65
438,1555413462.6216445,489.0,487.0,159.0,144.0,509.1,495.35
439,1555413462.7010438,518.0,576.0,159.0,151.0,512.45,496.7
440,1555413462.7866,510.0,439.0,159.0,151.0,515.9,496.0
441,1555413462.869792,478.0,495.0,159.0,151.0,512.4,496.95
442,1555413462.9457643,471.0,521.0,139.0,151.0,506.5,496.75
443,1555413463.0186198,501.0,498.0,139.0,151.0,505.55,496.35
444,1555413463.0913022,562.0,487.0,139.0,151.0,511.25,493.65
445,1555413463.1726043,525.0,531.0,139.0,151.0,510.1,491.75
446,1555413463.2491655,451.0,497.0,139.0,151.0,504.95,494.15
447,1555413463.3219893,453.0,447.0,139.0,137.0,504.0,495.25
448,1555413463.4037273,521.0,453.0,139.0,137.0,506.7,495.45
449,1555413463.4826894,519.0,553.0,139.0,137.0,506.25,498.85
450,1555413463.5614076,515.0,486.0,133.0,137.0,503.55,498.6
451,1555413463.6384997,524.0,511.0,133.0,137.0,502.0,498.3
452,1555413463.7136536,531.0,485.0,133.0,137.0,504.85,498.35
453,1555413463.7965484,505.0,503.0,112.0,137.0,508.6,498.8
454,1555413463.8747497,477.0,544.0,112.0,137.0,509.4,502.85
455,1555413463.9531355,440.0,501.0,123.0,137.0,504.45,501.95
456,1555413464.0295372,524.0,452.0,122.0,137.0,502.5,498.85
457,1555413464.1119094,576.0,478.0,136.0,137.0,504.5,497.2
458,1555413464.2007997,497.0,416.0,136.0,160.0,504.9,493.65
459,1555413464.282318,477.0,432.0,136.0,137.0,502.85,486.45
460,1555413464.3788536,476.0,419.0,136.0,137.0,501.15,485.45
461,1555413464.457415,516.0,331.0,136.0,222.0,503.05,477.25
462,1555413464.5338337,535.0,383.0,136.0,222.0,506.25,470.35
463,1555413464.6180756,471.0,246.0,136.0,307.0,504.75,457.75
464,1555413464.6926184,484.0,218.0,136.0,335.0,500.85,444.3
465,1555413464.7697124,524.0,282.0,136.0,335.0,500.8,431.85
466,1555413464.847796,541.0,389.0,136.0,335.0,505.3,426.45
467,1555413464.9278874,478.0,265.0,136.0,335.0,506.55,417.35
468,1555413465.0138538,508.0,344.0,136.0,335.0,505.9,411.9
469,1555413465.0860105,487.0,330.0,136.0,326.0,504.3,400.75
470,1555413465.1584005,509.0,402.0,136.0,326.0,504.0,396.55
471,1555413465.239128,527.0,384.0,136.0,326.0,504.15,390.2
472,1555413465.3092163,504.0,407.0,136.0,326.0,502.8,386.3
473,1555413465.3980792,486.0,447.0,136.0,326.0,501.85,383.5
474,1555413465.4744804,521.0,573.0,136.0,355.0,504.05,384.95
475,1555413465.5606637,533.0,564.0,105.0,355.0,508.7,388.1
476,1555413465.6409621,516.0,559.0,105.0,355.0,508.3,393.45
477,1555413465.7112012,512.0,606.0,70.0,388.0,505.1,399.85
478,1555413465.7940903,502.0,583.0,70.0,388.0,505.35,408.2
479,1555413465.8886838,510.0,522.0,70.0,388.0,507.0,412.7
480,1555413465.9578342,523.0,556.0,70.0,388.0,509.35,419.55
481,1555413466.045513,501.0,567.0,70.0,388.0,508.6,431.35
482,1555413466.1275933,469.0,516.0,72.0,388.0,505.3,438.0
483,1555413466.2067828,515.0,542.0,72.0,388.0,507.5,452.8
484,1555413466.2758482,513.0,557.0,72.0,341.0,508.95,469.75
485,1555413466.3554504,513.0,675.0,72.0,410.0,508.4,489.4
486,1555413466.4369328,507.0,592.0,64.0,410.0,506.7,499.55
487,1555413466.5075045,507.0,554.0,64.0,345.0,508.15,514.0
488,1555413466.5889246,501.0,615.0,64.0,345.0,507.8,527.55
489,1555413466.6548684,516.0,605.0,64.0,291.0,509.25,541.3
490,1555413466.7411962,514.0,591.0,64.0,291.0,509.5,550.75
491,1555413466.8180442,511.0,559.0,64.0,268.0,508.7,559.5
492,1555413466.89979,509.0,561.0,64.0,228.0,508.95,567.2
493,1555413466.9903667,523.0,690.0,64.0,174.0,510.8,579.35
494,1555413467.0753398,503.0,582.0,64.0,174.0,509.9,579.8
495,1555413467.1438143,503.0,564.0,54.0,174.0,508.4,579.8
496,1555413467.225932,505.0,575.0,54.0,174.0,507.85,580.6
497,1555413467.3027182,518.0,605.0,54.0,174.0,508.15,580.55
498,1555413467.3758461,519.0,577.0,54.0,174.0,509.0,580.25
499,1555413467.4445877,514.0,602.0,54.0,174.0,509.2,584.25
500,1555413467.5326135,494.0,591.0,54.0,174.0,507.75,586.0
501,1555413467.6015265,513.0,592.0,54.0,174.0,508.35,587.25
502,1555413467.6685221,534.0,622.0,40.0,148.0,511.6,592.55
503,1555413467.7559018,528.0,611.0,40.0,136.0,512.25,596.0
504,1555413467.8494172,507.0,588.0,40.0,136.0,511.95,597.55
505,1555413467.9353893,505.0,606.0,40.0,136.0,511.55,594.1
506,1555413468.0237784,520.0,562.0,40.0,136.0,512.2,592.6
507,1555413468.1018023,526.0,541.0,40.0,149.0,513.15,591.95
508,1555413468.1755004,521.0,562.0,40.0,149.0,514.15,589.3
509,1555413468.2547545,528.0,630.0,40.0,149.0,514.75,590.55
510,1555413468.3301032,506.0,544.0,40.0,149.0,514.35,588.2
511,1555413468.412678,523.0,523.0,40.0,167.0,514.95,586.4
512,1555413468.4873545,530.0,539.0,40.0,167.0,516.0,585.3
513,1555413468.5683808,503.0,534.0,40.0,107.0,515.0,577.5
514,1555413468.659262,505.0,506.0,40.0,124.0,515.1,573.7
515,1555413468.7312496,508.0,508.0,40.0,124.0,515.35,570.9
516,1555413468.8104513,521.0,514.0,40.0,124.0,516.15,567.85
517,1555413468.8888144,514.0,480.0,40.0,150.0,515.95,561.6
518,1555413468.9705138,539.0,520.0,45.0,150.0,516.95,558.75
519,1555413469.0533493,496.0,466.0,45.0,164.0,516.05,551.95
520,1555413469.1293027,504.0,475.0,43.0,164.0,516.55,546.15
521,1555413469.197737,517.0,534.0,43.0,164.0,516.75,543.25
522,1555413469.2697172,518.0,544.0,43.0,164.0,515.95,539.35
523,1555413469.3466737,511.0,479.0,43.0,164.0,515.1,532.75
524,1555413469.43031,519.0,502.0,43.0,164.0,515.7,528.45
525,1555413469.5056567,515.0,521.0,43.0,164.0,516.2,524.2
526,1555413469.5807998,511.0,470.0,43.0,164.0,515.75,519.6
527,1555413469.661896,523.0,447.0,43.0,183.0,515.6,514.9
528,1555413469.7361517,515.0,435.0,43.0,195.0,515.3,508.55
529,1555413469.820968,503.0,469.0,43.0,109.0,514.05,500.5
530,1555413469.90514,503.0,442.0,43.0,109.0,513.9,495.4
531,1555413469.9851377,516.0,462.0,43.0,109.0,513.55,492.35
532,1555413470.062386,523.0,481.0,43.0,109.0,513.2,489.45
533,1555413470.1462142,504.0,444.0,43.0,109.0,513.25,484.95
534,1555413470.2440913,508.0,478.0,43.0,109.0,513.4,483.55
535,1555413470.3133137,495.0,472.0,44.0,109.0,512.75,481.75
536,1555413470.3951433,500.0,521.0,44.0,109.0,511.7,482.1
537,1555413470.4719524,493.0,466.0,46.0,109.0,510.65,481.4
538,1555413470.5512238,501.0,475.0,30.0,109.0,508.75,479.15
539,1555413470.6461377,497.0,427.0,30.0,117.0,508.8,477.2
540,1555413470.7425437,500.0,465.0,30.0,117.0,508.6,476.7
541,1555413470.815,488.0,477.0,35.0,117.0,507.15,473.85
542,1555413470.9056885,474.0,498.0,49.0,94.0,504.95,471.55
543,1555413470.9815044,480.0,463.0,49.0,94.0,503.4,470.75
544,1555413471.0533283,498.0,481.0,49.0,94.0,502.35,469.7
545,1555413471.125875,511.0,507.0,49.0,94.0,502.15,469.0
546,1555413471.201642,540.0,602.0,66.0,175.0,503.6,475.6
547,1555413471.2792,488.0,464.0,66.0,175.0,501.85,476.45
548,1555413471.3590252,498.0,460.0,66.0,175.0,501.0,477.7
549,1555413471.4397087,503.0,505.0,66.0,175.0,501.0,479.5
550,1555413471.5142934,514.0,575.0,66.0,175.0,501.55,486.15
551,1555413471.5978756,503.0,523.0,66.0,175.0,500.9,489.2
552,1555413471.673438,505.0,515.0,66.0,175.0,500.0,490.9
553,1555413471.7411199,497.0,504.0,66.0,175.0,499.65,493.9
554,1555413471.8118417,495.0,532.0,66.0,175.0,499.0,496.6
555,1555413471.8952172,519.0,558.0,66.0,175.0,500.2,500.9
556,1555413471.9694839,500.0,534.0,66.0,175.0,500.2,501.55
557,1555413472.0517445,511.0,606.0,66.0,179.0,501.1,508.55
558,1555413472.138046,492.0,594.0,66.0,179.0,500.65,514.5
559,1555413472.2225273,502.0,614.0,66.0,154.0,500.9,523.85
560,1555413472.332211,562.0,525.0,88.0,154.0,504.0,526.85
561,1555413472.4008245,526.0,551.0,88.0,154.0,505.9,530.55
562,1555413472.473245,540.0,619.0,82.0,159.0,509.2,536.6
563,1555413472.548508,534.0,649.0,74.0,189.0,511.9,545.9
564,1555413472.6295838,513.0,512.0,74.0,189.0,512.65,547.45
565,1555413472.7062721,509.0,600.0,74.0,189.0,512.55,552.1
566,1555413472.7756023,505.0,509.0,74.0,189.0,510.8,547.45
567,1555413472.8434865,524.0,508.0,70.0,189.0,512.6,549.65
568,1555413472.9161549,510.0,513.0,70.0,145.0,513.2,552.3
569,1555413473.0057938,529.0,538.0,70.0,145.0,514.5,553.95
570,1555413473.0811977,540.0,542.0,70.0,145.0,515.8,552.3
571,1555413473.1587615,513.0,509.0,70.0,145.0,516.3,551.6
572,1555413473.2297266,502.0,502.0,70.0,147.0,516.15,550.95
573,1555413473.3049939,499.0,548.0,70.0,147.0,516.25,553.15
574,1555413473.385766,498.0,450.0,70.0,199.0,516.4,549.05
575,1555413473.4815984,505.0,570.0,70.0,199.0,515.7,549.65
576,1555413473.5607328,495.0,459.0,70.0,199.0,515.45,545.9
577,1555413473.650546,493.0,456.0,70.0,199.0,514.55,538.4
578,1555413473.7465584,501.0,462.0,69.0,199.0,515.0,531.8
579,1555413473.8425956,508.0,548.0,69.0,199.0,515.3,528.5
580,1555413473.9139233,540.0,588.0,47.0,199.0,514.2,531.65
581,1555413473.9809642,503.0,513.0,47.0,199.0,513.05,529.75
582,1555413474.047054,550.0,646.0,57.0,199.0,513.55,531.1
583,1555413474.1197822,488.0,445.0,62.0,201.0,511.25,520.9
584,1555413474.2004404,515.0,500.0,62.0,201.0,511.35,520.3
585,1555413474.283286,508.0,440.0,62.0,206.0,511.3,512.3
586,1555413474.3607116,500.0,420.0,62.0,226.0,511.05,507.85
587,1555413474.4434433,500.0,456.0,62.0,226.0,509.85,505.25
588,1555413474.5157502,527.0,626.0,62.0,226.0,510.7,510.9
589,1555413474.5821185,517.0,598.0,62.0,226.0,510.1,513.9
590,1555413474.6495948,509.0,505.0,62.0,226.0,508.55,512.05
591,1555413474.7189422,503.0,481.0,62.0,226.0,508.05,510.65
592,1555413474.79557,511.0,540.0,62.0,226.0,508.5,512.55
593,1555413474.8756785,486.0,502.0,64.0,226.0,507.85,510.25
594,1555413474.958366,525.0,578.0,64.0,226.0,509.2,516.65
595,1555413475.0326939,496.0,504.0,64.0,226.0,508.75,513.35
596,1555413475.1108167,512.0,476.0,64.0,226.0,509.6,514.2
597,1555413475.184797,506.0,467.0,64.0,226.0,510.25,514.75
598,1555413475.2581346,538.0,614.0,64.0,226.0,512.1,522.35
599,1555413475.3343806,512.0,498.0,64.0,226.0,512.3,519.85
600,1555413475.4093406,496.0,514.0,64.0,226.0,510.1,516.15
601,1555413475.4852378,504.0,532.0,64.0,226.0,510.15,517.1
602,1555413475.5709221,512.0,538.0,52.0,206.0,508.25,511.7
603,1555413475.648449,501.0,491.0,52.0,206.0,508.9,514.0
604,1555413475.729483,513.0,504.0,52.0,206.0,508.8,514.2
605,1555413475.8157444,492.0,414.0,52.0,212.0,508.0,512.9
606,1555413475.9037452,556.0,619.0,70.0,212.0,510.8,522.85
607,1555413475.9730911,488.0,442.0,70.0,212.0,510.2,522.15
608,1555413476.0387952,494.0,490.0,70.0,205.0,508.55,515.35
609,1555413476.1166995,501.0,542.0,70.0,205.0,507.75,512.55
610,1555413476.1926649,477.0,482.0,79.0,205.0,506.15,511.4
611,1555413476.2708852,493.0,449.0,79.0,205.0,505.65,509.8
612,1555413476.3551116,543.0,631.0,79.0,217.0,507.25,514.35
613,1555413476.4418046,498.0,483.0,79.0,217.0,507.85,513.4
614,1555413476.5196395,509.0,504.0,79.0,217.0,507.05,509.7
615,1555413476.6084414,505.0,508.0,79.0,217.0,507.5,509.9
616,1555413476.6789865,492.0,477.0,79.0,217.0,506.5,509.95
617,1555413476.748146,484.0,446.0,79.0,217.0,505.4,508.9
618,1555413476.8378496,494.0,493.0,79.0,217.0,503.2,502.85
619,1555413476.9094162,511.0,557.0,79.0,217.0,503.15,505.8
620,1555413476.9809306,494.0,513.0,79.0,217.0,503.05,505.75
621,1555413477.0507605,504.0,457.0,79.0,217.0,503.05,502.0
622,1555413477.1181393,496.0,434.0,79.0,217.0,502.25,496.8
623,1555413477.184157,510.0,518.0,79.0,217.0,502.7,498.15
624,1555413477.261797,504.0,563.0,79.0,217.0,502.25,501.1
625,1555413477.3501813,525.0,587.0,79.0,197.0,503.9,509.75
626,1555413477.4390652,499.0,531.0,66.0,197.0,501.05,505.35
627,1555413477.518386,494.0,425.0,66.0,206.0,501.35,504.5
628,1555413477.5922973,495.0,468.0,66.0,206.0,501.4,503.4
629,1555413477.6647253,499.0,466.0,66.0,206.0,501.3,499.6
630,1555413477.751471,504.0,448.0,59.0,206.0,502.65,497.9
631,1555413477.8356388,500.0,487.0,59.0,206.0,503.0,499.8
632,1555413477.903851,513.0,544.0,41.0,162.0,501.5,495.45
633,1555413477.987676,503.0,426.0,41.0,162.0,501.75,492.6
634,1555413478.0655398,507.0,456.0,41.0,162.0,501.65,490.2
635,1555413478.1491365,496.0,447.0,41.0,162.0,501.2,487.15
636,1555413478.228195,494.0,466.0,41.0,162.0,501.3,486.6
637,1555413478.300215,504.0,528.0,31.0,162.0,502.3,490.7
638,1555413478.3771436,510.0,511.0,31.0,162.0,503.1,491.6
639,1555413478.4580944,502.0,539.0,31.0,162.0,502.65,490.7
640,1555413478.5500107,499.0,449.0,31.0,162.0,502.9,487.5
641,1555413478.6239474,517.0,465.0,31.0,162.0,503.55,487.9
642,1555413478.69933,508.0,438.0,31.0,162.0,504.15,488.1
643,1555413478.7742472,499.0,409.0,31.0,178.0,503.6,482.65
644,1555413478.8592036,496.0,447.0,31.0,178.0,503.2,476.85
645,1555413478.9348593,509.0,502.0,23.0,135.0,502.4,472.6
646,1555413479.0096154,491.0,456.0,26.0,135.0,502.0,468.85
647,1555413479.0933526,501.0,443.0,26.0,135.0,502.35,469.75
648,1555413479.1630511,489.0,404.0,28.0,140.0,502.05,466.55
649,1555413479.245873,489.0,397.0,28.0,147.0,501.55,463.1
650,1555413479.320202,499.0,406.0,28.0,147.0,501.3,461.0
651,1555413479.396468,505.0,477.0,28.0,147.0,501.55,460.5
652,1555413479.4744313,496.0,468.0,28.0,142.0,500.7,456.7
653,1555413479.5493915,493.0,468.0,28.0,142.0,500.2,458.8
654,1555413479.62913,484.0,471.0,33.0,142.0,499.05,459.55
655,1555413479.7052085,516.0,577.0,33.0,180.0,500.05,466.05
656,1555413479.786004,520.0,536.0,36.0,180.0,501.35,469.55
657,1555413479.869294,514.0,547.0,36.0,180.0,501.85,470.5
658,1555413479.9550166,550.0,590.0,66.0,193.0,503.85,474.45
659,1555413480.0249505,496.0,437.0,66.0,193.0,503.55,469.35
660,1555413480.0926108,516.0,543.0,66.0,193.0,504.4,474.05
661,1555413480.1859956,525.0,593.0,66.0,196.0,504.8,480.45
662,1555413480.2609956,526.0,615.0,66.0,218.0,505.7,489.3
663,1555413480.3456695,530.0,490.0,66.0,218.0,507.25,493.35
664,1555413480.417688,532.0,547.0,66.0,218.0,509.05,498.35
665,1555413480.4906282,524.0,568.0,66.0,218.0,509.8,501.65
666,1555413480.560627,520.0,570.0,66.0,218.0,511.25,507.35
667,1555413480.6380177,481.0,399.0,69.0,218.0,510.25,505.15
668,1555413480.713784,509.0,516.0,69.0,218.0,511.25,510.75
669,1555413480.7881417,493.0,407.0,69.0,216.0,511.45,511.25
670,1555413480.8655357,515.0,591.0,69.0,216.0,512.25,520.5
671,1555413480.9432292,516.0,477.0,69.0,216.0,512.8,520.5
672,1555413481.020368,509.0,499.0,69.0,216.0,513.45,522.05
673,1555413481.097028,518.0,531.0,69.0,216.0,514.7,525.2
674,1555413481.173355,494.0,466.0,69.0,216.0,515.2,524.95
675,1555413481.264864,494.0,459.0,69.0,216.0,514.1,519.05
676,1555413481.3406773,505.0,520.0,69.0,216.0,513.35,518.25
677,1555413481.414219,530.0,539.0,69.0,216.0,514.15,517.85
678,1555413481.4981594,503.0,459.0,51.0,216.0,511.8,511.3
679,1555413481.572939,489.0,473.0,51.0,216.0,511.45,513.1
680,1555413481.6456304,506.0,540.0,51.0,216.0,510.95,512.95
681,1555413481.736643,511.0,560.0,51.0,216.0,510.25,511.3
682,1555413481.8175611,511.0,523.0,51.0,192.0,509.5,506.7
683,1555413481.9200082,508.0,500.0,51.0,192.0,508.4,507.2
684,1555413482.010283,498.0,423.0,49.0,192.0,506.7,501.0
685,1555413482.0923007,532.0,506.0,51.0,192.0,507.1,497.9
686,1555413482.1672559,503.0,488.0,51.0,192.0,506.25,493.8
687,1555413482.2498646,472.0,384.0,60.0,207.0,505.8,493.05
688,1555413482.338349,501.0,431.0,60.0,207.0,505.4,488.8
689,1555413482.4264772,545.0,597.0,73.0,213.0,508.0,498.3
690,1555413482.5004194,503.0,422.0,73.0,213.0,507.4,489.85
691,1555413482.575562,532.0,586.0,73.0,213.0,508.2,495.3
692,1555413482.6551316,524.0,636.0,73.0,252.0,508.95,502.15
693,1555413482.7394042,518.0,507.0,73.0,252.0,508.95,500.95
694,1555413482.8181849,526.0,578.0,73.0,252.0,510.55,506.55
695,1555413482.895916,528.0,599.0,73.0,252.0,512.25,513.55
696,1555413482.9892578,482.0,477.0,73.0,252.0,511.1,511.4
697,1555413483.0649567,493.0,471.0,73.0,252.0,509.25,508.0
698,1555413483.1536427,533.0,628.0,73.0,252.0,510.75,516.45
699,1555413483.2350252,527.0,445.0,73.0,252.0,512.65,515.05
700,1555413483.3045452,528.0,573.0,73.0,252.0,513.75,516.7
701,1555413483.3949068,525.0,589.0,73.0,252.0,514.45,518.15
702,1555413483.487453,467.0,401.0,78.0,252.0,512.25,512.05
703,1555413483.56261,486.0,512.0,78.0,252.0,511.15,512.65
704,1555413483.6466992,491.0,446.0,78.0,252.0,510.8,513.8
705,1555413483.7213056,464.0,425.0,81.0,252.0,507.4,509.75
706,1555413483.7972937,490.0,437.0,81.0,252.0,506.75,507.2
707,1555413483.8734677,528.0,536.0,81.0,235.0,509.55,514.8
708,1555413483.9518635,522.0,530.0,81.0,235.0,510.6,519.75
709,1555413484.0302515,493.0,430.0,69.0,235.0,508.0,511.4
710,1555413484.121585,505.0,526.0,69.0,235.0,508.1,516.6
711,1555413484.1995366,506.0,534.0,69.0,235.0,506.8,514.0
712,1555413484.2756665,484.0,414.0,69.0,227.0,504.8,502.9
713,1555413484.3510606,509.0,515.0,69.0,227.0,504.35,503.3
714,1555413484.4293373,496.0,515.0,69.0,227.0,502.85,500.15
715,1555413484.4984128,515.0,483.0,69.0,227.0,502.2,494.35
716,1555413484.5760179,513.0,509.0,69.0,227.0,503.75,495.95
717,1555413484.6427522,504.0,513.0,69.0,227.0,504.3,498.05
718,1555413484.7106671,503.0,477.0,64.0,188.0,502.8,490.5
719,1555413484.7797377,492.0,465.0,64.0,188.0,501.05,491.5
720,1555413484.85613,505.0,552.0,64.0,188.0,499.9,490.45
721,1555413484.9319313,490.0,467.0,64.0,151.0,498.15,484.35
722,1555413485.0034423,499.0,462.0,64.0,138.0,499.75,487.4
723,1555413485.0849562,508.0,516.0,64.0,138.0,500.85,487.6
724,1555413485.1651433,508.0,448.0,64.0,138.0,501.7,487.7
725,1555413485.2411654,515.0,522.0,44.0,138.0,504.25,492.55
726,1555413485.3198438,496.0,437.0,44.0,138.0,504.55,492.55
727,1555413485.4029553,488.0,529.0,38.0,138.0,502.55,492.2
728,1555413485.4969232,502.0,534.0,31.0,138.0,501.55,492.4
729,1555413485.5635273,497.0,528.0,31.0,138.0,501.75,497.3
730,1555413485.632053,523.0,461.0,39.0,138.0,502.65,494.05
731,1555413485.7076075,509.0,445.0,39.0,138.0,502.8,489.6
732,1555413485.7947805,508.0,468.0,35.0,115.0,504.0,492.3
733,1555413485.8711905,504.0,500.0,35.0,115.0,503.75,491.55
734,1555413485.9552689,508.0,484.0,35.0,115.0,504.35,490.0
735,1555413486.0482814,503.0,562.0,35.0,125.0,503.75,493.95
736,1555413486.13966,505.0,473.0,35.0,125.0,503.35,492.15
737,1555413486.2071617,509.0,483.0,35.0,125.0,503.6,490.65
738,1555413486.297055,518.0,490.0,35.0,125.0,504.35,491.3
739,1555413486.376383,516.0,434.0,35.0,128.0,505.55,489.75
740,1555413486.4529274,506.0,441.0,35.0,128.0,505.6,484.2
741,1555413486.5294027,488.0,476.0,35.0,128.0,505.5,484.65
742,1555413486.6116557,506.0,477.0,35.0,128.0,505.85,485.4
743,1555413486.6966698,511.0,506.0,35.0,128.0,506.0,484.9
744,1555413486.780554,515.0,492.0,35.0,128.0,506.35,487.1
745,1555413486.8531554,517.0,520.0,35.0,128.0,506.45,487.0
746,1555413486.9345384,515.0,510.0,35.0,128.0,507.4,490.65
747,1555413487.017706,547.0,632.0,59.0,198.0,510.35,495.8
748,1555413487.1014385,504.0,500.0,59.0,198.0,510.45,494.1
749,1555413487.182123,542.0,642.0,59.0,208.0,512.7,499.8
750,1555413487.2601295,508.0,515.0,59.0,208.0,511.95,502.5
751,1555413487.3304026,506.0,507.0,59.0,208.0,511.8,505.6
752,1555413487.4180193,509.0,517.0,59.0,208.0,511.85,508.05
753,1555413487.4955647,555.0,653.0,67.0,219.0,514.4,515.7
754,1555413487.5738282,510.0,501.0,67.0,219.0,514.5,516.55
755,1555413487.650383,525.0,562.0,67.0,219.0,515.6,516.55
756,1555413487.7215266,506.0,458.0,67.0,219.0,515.65,515.8
757,1555413487.7946742,518.0,519.0,67.0,219.0,516.1,517.6
758,1555413487.8776786,500.0,507.0,67.0,219.0,515.2,518.45
759,1555413487.95354,498.0,524.0,67.0,212.0,514.3,522.95
760,1555413488.0300918,510.0,498.0,67.0,195.0,514.5,525.8
761,1555413488.1074653,514.0,509.0,57.0,195.0,515.8,527.45
762,1555413488.1811848,498.0,473.0,57.0,195.0,515.4,527.25
763,1555413488.2548409,500.0,469.0,57.0,195.0,514.85,525.4
764,1555413488.3391805,505.0,530.0,57.0,195.0,514.35,527.3
765,1555413488.414043,491.0,445.0,64.0,208.0,513.05,523.55
766,1555413488.4947445,506.0,492.0,64.0,208.0,512.6,522.65
767,1555413488.5728748,510.0,508.0,64.0,208.0,510.75,516.45
768,1555413488.6510775,509.0,527.0,64.0,208.0,511.0,517.8
769,1555413488.7333977,505.0,516.0,64.0,208.0,509.15,511.5
770,1555413488.805873,500.0,548.0,64.0,208.0,508.75,513.15
771,1555413488.8831751,503.0,582.0,64.0,208.0,508.6,516.9
772,1555413488.9528828,510.0,499.0,64.0,208.0,508.65,516.0
773,1555413489.0294065,503.0,513.0,34.0,137.0,506.05,509.0
774,1555413489.123686,505.0,492.0,34.0,137.0,505.8,508.55
775,1555413489.2166886,560.0,646.0,69.0,201.0,507.55,512.75
776,1555413489.303991,505.0,458.0,69.0,201.0,507.5,512.75
777,1555413489.3974578,506.0,497.0,69.0,201.0,506.9,511.65
778,1555413489.47049,488.0,508.0,72.0,201.0,506.3,511.7
779,1555413489.5491753,508.0,475.0,72.0,201.0,506.8,509.25
780,1555413489.6307411,493.0,502.0,72.0,201.0,505.95,509.45
781,1555413489.7130692,497.0,561.0,72.0,201.0,505.1,512.05
782,1555413489.7914257,496.0,454.0,72.0,201.0,505.0,511.1
783,1555413489.8681154,507.0,471.0,72.0,201.0,505.35,511.2
784,1555413489.9497123,535.0,548.0,72.0,201.0,506.85,512.1
785,1555413490.027485,496.0,492.0,72.0,192.0,507.1,514.45
786,1555413490.1011612,505.0,547.0,72.0,192.0,507.05,517.2
787,1555413490.1846128,500.0,484.0,72.0,192.0,506.55,516.0
788,1555413490.2608159,519.0,558.0,72.0,192.0,507.05,517.55
789,1555413490.3291423,523.0,533.0,72.0,192.0,507.95,518.4
790,1555413490.399803,531.0,479.0,72.0,192.0,509.5,514.95
791,1555413490.4662821,518.0,607.0,72.0,192.0,510.25,516.2
792,1555413490.5490623,494.0,457.0,72.0,192.0,509.45,514.1
793,1555413490.6177232,498.0,489.0,72.0,192.0,509.2,512.9
794,1555413490.7055466,496.0,428.0,72.0,218.0,508.75,509.7
795,1555413490.7745593,509.0,526.0,47.0,179.0,506.2,503.7
796,1555413490.844634,500.0,466.0,47.0,179.0,505.95,504.1
797,1555413490.923864,493.0,504.0,47.0,179.0,505.3,504.45
798,1555413491.0370526,489.0,432.0,46.0,179.0,505.35,500.65
