,emg_prev_0_0,emg_prev_0_1,emg_prev_0_2,emg_prev_0_3,emg_prev_0_4,emg_prev_0_5,emg_prev_0_6,emg_prev_0_7,emg_prev_0_8,emg_prev_0_9,emg_prev_0_10,emg_prev_0_11,emg_prev_0_12,emg_prev_0_13,emg_prev_0_14,emg_prev_0_15,emg_prev_0_16,emg_prev_0_17,emg_prev_0_18,emg_prev_0_19,emg_prev_1_0,emg_prev_1_1,emg_prev_1_2,emg_prev_1_3,emg_prev_1_4,emg_prev_1_5,emg_prev_1_6,emg_prev_1_7,emg_prev_1_8,emg_prev_1_9,emg_prev_1_10,emg_prev_1_11,emg_prev_1_12,emg_prev_1_13,emg_prev_1_14,emg_prev_1_15,emg_prev_1_16,emg_prev_1_17,emg_prev_1_18,emg_prev_1_19,emg_prev_2_0,emg_prev_2_1,emg_prev_2_2,emg_prev_2_3,emg_prev_2_4,emg_prev_2_5,emg_prev_2_6,emg_prev_2_7,emg_prev_2_8,emg_prev_2_9,emg_prev_2_10,emg_prev_2_11,emg_prev_2_12,emg_prev_2_13,emg_prev_2_14,emg_prev_2_15,emg_prev_2_16,emg_prev_2_17,emg_prev_2_18,emg_prev_2_19,emg_med_0,emg_med_1,emg_med_2,emg_min_0,emg_min_1,emg_min_2,emg_0,emg_1,emg_2,emg_max_0,emg_max_1,emg_max_2,emg_ampl_0,emg_ampl_1,emg_ampl_2
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,494.0,513.0,513.0,513.0,513.0,513.0,513.0,510.8666666666667,443.8333333333333,505.9,511.0,343.0,494.0,511.0,1022.0,513.0,511.0,1022.0,513.0,1.0,679.0,75.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,512.0,512.0,512.0,512.0,512.0,343.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,494.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,524.0,524.0,524.0,524.0,524.0,511.1,773.0333333333333,507.1333333333333,511.0,343.0,494.0,512.0,1022.0,524.0,512.0,1022.0,524.0,1.0,679.0,30.0
0,511.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,252.0,513.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,524.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,512.3,765.3333333333334,511.3,511.0,252.0,498.0,514.0,252.0,498.0,514.0,1022.0,524.0,3.0,770.0,26.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,114.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,539.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,510.8,192.26666666666668,530.9333333333333,508.0,114.0,539.0,508.0,235.0,560.0,510.0,235.0,560.0,6.0,138.0,62.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,235.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,560.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,508.26666666666665,209.06666666666666,563.0,508.0,186.0,560.0,508.0,186.0,589.0,508.0,235.0,589.0,2.0,121.0,50.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,186.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,589.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,508.0,202.73333333333332,578.4333333333333,508.0,186.0,572.0,508.0,208.0,572.0,508.0,208.0,589.0,0.0,49.0,29.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,572.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,507.76666666666665,158.0,575.0,507.0,0.0,572.0,507.0,0.0,580.0,508.0,208.0,580.0,1.0,208.0,17.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,580.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,507.56666666666666,69.33333333333333,570.5666666666667,507.0,0.0,551.0,508.0,0.0,551.0,508.0,0.0,580.0,1.0,208.0,29.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,551.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,507.5,0.0,559.9,507.0,0.0,551.0,507.0,0.0,552.0,508.0,0.0,552.0,1.0,0.0,29.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,0.0,0.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,552.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,542.0,460.0,460.0,507.53333333333336,26.8,547.8666666666667,507.0,0.0,542.0,508.0,67.0,542.0,508.0,67.0,552.0,1.0,67.0,10.0
0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,460.0,460.0,460.0,460.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,506.2,9.2,459.7,506.0,0.0,443.0,506.0,5.0,443.0,506.0,5.0,460.0,2.0,67.0,99.0
0,506.0,506.0,505.0,505.0,505.0,505.0,505.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.0,443.0,468.0,468.0,468.0,468.0,468.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,460.0,506.06666666666666,2.3333333333333335,453.93333333333334,505.0,0.0,443.0,507.0,0.0,460.0,507.0,5.0,468.0,2.0,5.0,25.0
0,507.0,507.0,507.0,507.0,507.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.0,460.0,460.0,460.0,460.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,507.8666666666667,0.0,444.4,507.0,0.0,424.0,509.0,0.0,424.0,509.0,0.0,460.0,2.0,0.0,36.0
0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,424.0,385.0,385.0,385.0,385.0,385.0,385.0,379.0,379.0,379.0,379.0,379.0,507.8333333333333,0.0,414.0,506.0,0.0,379.0,506.0,0.0,379.0,509.0,0.0,424.0,3.0,0.0,81.0
0,506.0,506.0,506.0,506.0,506.0,506.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,379.0,379.0,379.0,379.0,379.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,384.0,506.93333333333334,0.0,382.1333333333333,506.0,0.0,379.0,508.0,0.0,384.0,508.0,0.0,384.0,2.0,0.0,6.0
0,510.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,131.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,437.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,510.2,639.4,502.0,510.0,131.0,437.0,511.0,1022.0,563.0,511.0,1022.0,563.0,3.0,1022.0,179.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,563.0,571.0,571.0,571.0,571.0,571.0,568.0,568.0,568.0,568.0,510.73333333333335,1022.0,564.9333333333333,510.0,1022.0,563.0,510.0,1022.0,568.0,511.0,1022.0,571.0,1.0,0.0,8.0
0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,510.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,571.0,571.0,571.0,571.0,571.0,568.0,568.0,568.0,568.0,568.0,568.0,568.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,510.76666666666665,1022.0,568.9666666666667,510.0,1022.0,568.0,512.0,1022.0,576.0,512.0,1022.0,576.0,2.0,0.0,13.0
0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,514.0,514.0,514.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,576.0,600.0,600.0,600.0,511.4,1022.0,574.3333333333334,512.0,1022.0,576.0,514.0,1022.0,600.0,514.0,1022.0,600.0,4.0,0.0,32.0
0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,514.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,600.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,512.9333333333333,1022.0,603.3666666666667,513.0,1022.0,600.0,513.0,1022.0,631.0,514.0,1022.0,631.0,2.0,0.0,55.0
0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,511.0,511.0,511.0,511.0,511.0,508.0,508.0,508.0,508.0,508.0,508.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,631.0,629.0,629.0,629.0,629.0,629.0,616.0,616.0,616.0,616.0,616.0,616.0,511.8,1022.0,627.0666666666667,508.0,1022.0,616.0,508.0,1022.0,616.0,513.0,1022.0,631.0,6.0,0.0,31.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,430.0,430.0,430.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,616.0,466.0,466.0,466.0,466.0,508.2,1022.0,616.8666666666667,508.0,1022.0,616.0,508.0,1022.0,616.0,508.0,1022.0,616.0,3.0,0.0,13.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,508.6,646.9333333333333,502.6,508.0,430.0,466.0,511.0,824.0,474.0,511.0,824.0,474.0,3.0,592.0,150.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,510.5,773.2666666666667,475.7,511.0,824.0,474.0,511.0,888.0,487.0,511.0,888.0,487.0,3.0,458.0,21.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,511.6,752.1,490.0,511.0,435.0,487.0,513.0,435.0,497.0,513.0,888.0,497.0,2.0,453.0,10.0
0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,512.4,570.9,494.0,513.0,435.0,497.0,513.0,435.0,497.0,513.0,435.0,497.0,2.0,453.0,10.0
0,513.0,513.0,513.0,513.0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,435.0,435.0,435.0,435.0,435.0,435.0,313.0,313.0,313.0,313.0,313.0,313.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,497.0,497.0,497.0,497.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,510.4,378.53333333333336,493.96666666666664,507.0,295.0,490.0,507.0,295.0,490.0,513.0,435.0,497.0,6.0,140.0,7.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,423.0,423.0,423.0,423.0,423.0,423.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,477.0,477.0,477.0,477.0,477.0,477.0,507.0,315.6666666666667,488.26666666666665,507.0,295.0,477.0,507.0,423.0,477.0,507.0,423.0,490.0,0.0,128.0,13.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,507.1666666666667,369.3666666666667,478.46666666666664,507.0,306.0,465.0,508.0,306.0,465.0,508.0,423.0,477.0,1.0,128.0,25.0
0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,423.0,423.0,423.0,423.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,430.0,477.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,466.0,507.53333333333336,360.6,470.6,507.0,306.0,465.0,508.0,306.0,465.0,508.0,423.0,477.0,1.0,117.0,12.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,306.0,306.0,306.0,306.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,465.0,465.0,465.0,465.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,508.6,450.93333333333334,467.1333333333333,508.0,306.0,465.0,511.0,824.0,474.0,511.0,824.0,474.0,3.0,518.0,9.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,510.9,827.9333333333333,477.2,511.0,824.0,474.0,511.0,888.0,487.0,511.0,888.0,487.0,3.0,458.0,21.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,824.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,435.0,435.0,435.0,435.0,474.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,497.0,497.0,497.0,497.0,511.1333333333333,834.3333333333334,482.9,511.0,435.0,474.0,513.0,435.0,497.0,513.0,888.0,497.0,2.0,453.0,23.0
0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,512.9333333333333,450.1,496.6666666666667,513.0,435.0,497.0,513.0,435.0,497.0,513.0,435.0,497.0,2.0,453.0,10.0
0,513.0,513.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,435.0,435.0,313.0,313.0,313.0,313.0,313.0,313.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,497.0,497.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,509.6,359.26666666666665,493.03333333333336,507.0,295.0,490.0,507.0,295.0,490.0,513.0,435.0,497.0,6.0,140.0,7.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,295.0,295.0,295.0,295.0,295.0,295.0,295.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,490.0,490.0,490.0,490.0,490.0,490.0,490.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,507.0,346.2,484.8,507.0,295.0,477.0,507.0,423.0,477.0,507.0,423.0,490.0,0.0,128.0,13.0
0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,423.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,477.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,507.23333333333335,391.43333333333334,474.6333333333333,507.0,306.0,465.0,508.0,306.0,465.0,508.0,423.0,477.0,1.0,128.0,25.0
0,507.0,507.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,423.0,423.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,306.0,430.0,430.0,430.0,430.0,430.0,430.0,477.0,477.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,465.0,466.0,466.0,466.0,466.0,466.0,466.0,507.6,365.2,469.9,507.0,306.0,465.0,508.0,430.0,466.0,508.0,430.0,477.0,1.0,124.0,12.0
0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,508.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,430.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,466.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,508.4,488.1333333333333,467.43333333333334,508.0,430.0,466.0,511.0,824.0,474.0,511.0,824.0,474.0,3.0,518.0,9.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,824.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,474.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,511.0,845.3333333333334,478.3333333333333,511.0,824.0,474.0,511.0,888.0,487.0,511.0,888.0,487.0,0.0,64.0,13.0
0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,888.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,511.4,793.1333333333333,488.1333333333333,511.0,435.0,487.0,513.0,435.0,497.0,513.0,888.0,497.0,2.0,453.0,23.0
0,511.0,511.0,511.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,513.0,514.0,514.0,514.0,514.0,514.0,514.0,888.0,888.0,888.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,435.0,1022.0,1022.0,1022.0,1022.0,1022.0,1022.0,487.0,487.0,487.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,497.0,504.0,504.0,504.0,504.0,504.0,504.0,512.2,724.6666666666666,493.26666666666665,511.0,435.0,487.0,514.0,1022.0,504.0,514.0,1022.0,504.0,3.0,587.0,17.0
