,unixtime,emg0,emg1,emg0_ampl,emg1_ampl,emg0_med,emg1_med
32,1555413711.9919186,508.0,511.0,12.0,14.0,507.65,509.6
33,1555413712.0709927,510.0,509.0,11.0,14.0,507.5,510.0
34,1555413712.1408358,512.0,501.0,11.0,14.0,507.55,509.7
35,1555413712.210864,512.0,501.0,11.0,14.0,507.9,509.35
36,1555413712.275356,505.0,510.0,8.0,14.0,508.1,509.2
37,1555413712.3425639,504.0,511.0,8.0,14.0,508.1,509.3
38,1555413712.4098148,507.0,510.0,8.0,14.0,508.15,509.35
39,1555413712.4797838,509.0,514.0,8.0,14.0,508.2,509.7
40,1555413712.555556,507.0,515.0,8.0,14.0,508.2,509.85
41,1555413712.6375232,510.0,509.0,8.0,14.0,508.15,509.6
42,1555413712.705712,512.0,501.0,8.0,14.0,508.25,509.4
43,1555413712.7967753,507.0,495.0,8.0,20.0,508.25,508.4
44,1555413712.8661695,506.0,501.0,8.0,20.0,508.15,507.9
45,1555413712.9394577,507.0,505.0,8.0,20.0,508.0,507.7
46,1555413713.0208223,508.0,507.0,8.0,20.0,507.8,508.0
47,1555413713.0909808,505.0,508.0,8.0,20.0,507.8,507.9
48,1555413713.1647103,506.0,507.0,8.0,20.0,507.9,507.7
49,1555413713.234063,506.0,511.0,8.0,20.0,507.85,507.75
50,1555413713.312431,505.0,510.0,8.0,20.0,507.65,507.55
51,1555413713.3819294,509.0,508.0,8.0,20.0,507.75,507.2
52,1555413713.452156,512.0,500.0,8.0,20.0,507.95,506.65
53,1555413713.5216935,511.0,501.0,8.0,20.0,508.0,506.25
54,1555413713.5972135,514.0,505.0,10.0,20.0,508.1,506.45
55,1555413713.6727846,512.0,503.0,10.0,20.0,508.1,506.55
56,1555413713.7452717,511.0,508.0,10.0,20.0,508.4,506.45
57,1555413713.8212583,510.0,507.0,9.0,20.0,508.7,506.25
58,1555413713.8948958,505.0,510.0,9.0,20.0,508.6,506.25
59,1555413713.960877,506.0,513.0,9.0,20.0,508.45,506.2
60,1555413714.0297458,506.0,505.0,9.0,18.0,508.4,505.7
61,1555413714.1060176,509.0,502.0,9.0,18.0,508.35,505.35
62,1555413714.179337,511.0,505.0,9.0,18.0,508.3,505.55
63,1555413714.2480342,515.0,502.0,10.0,13.0,508.7,505.9
64,1555413714.3219752,515.0,505.0,10.0,13.0,509.15,506.1
65,1555413714.394555,512.0,500.0,10.0,13.0,509.4,505.85
66,1555413714.4654496,506.0,502.0,10.0,13.0,509.3,505.6
67,1555413714.541071,507.0,505.0,10.0,13.0,509.4,505.45
68,1555413714.6165087,506.0,509.0,10.0,13.0,509.4,505.55
69,1555413714.6956148,507.0,513.0,10.0,13.0,509.45,505.65
70,1555413714.7668405,506.0,514.0,10.0,14.0,509.5,505.85
71,1555413714.8455493,511.0,508.0,10.0,14.0,509.6,505.85
72,1555413714.916037,510.0,503.0,10.0,14.0,509.5,506.0
73,1555413714.997933,509.0,501.0,10.0,14.0,509.4,506.0
74,1555413715.0723855,508.0,499.0,10.0,15.0,509.1,505.7
75,1555413715.1467605,508.0,508.0,10.0,15.0,508.9,505.95
76,1555413715.2252982,507.0,513.0,10.0,15.0,508.7,506.2
77,1555413715.2946653,510.0,511.0,10.0,15.0,508.7,506.4
78,1555413715.364983,509.0,512.0,9.0,15.0,508.9,506.5
79,1555413715.4402401,509.0,515.0,9.0,16.0,509.05,506.6
80,1555413715.5107613,505.0,510.0,10.0,16.0,509.0,506.85
81,1555413715.5971358,508.0,508.0,10.0,16.0,508.95,507.15
82,1555413715.6860905,515.0,501.0,10.0,16.0,509.15,506.95
83,1555413715.7654963,515.0,500.0,10.0,16.0,509.15,506.85
84,1555413715.843273,513.0,499.0,10.0,16.0,509.05,506.55
85,1555413715.909997,507.0,503.0,10.0,16.0,508.8,506.7
86,1555413715.9753578,506.0,507.0,10.0,16.0,508.8,506.95
87,1555413716.0514872,506.0,510.0,10.0,16.0,508.75,507.2
88,1555413716.1257453,507.0,513.0,10.0,16.0,508.8,507.4
89,1555413716.2020404,506.0,514.0,10.0,16.0,508.75,507.45
90,1555413716.2754617,510.0,517.0,10.0,18.0,508.95,507.6
91,1555413716.3508797,514.0,508.0,10.0,18.0,509.1,507.6
92,1555413716.4328244,513.0,507.0,10.0,18.0,509.25,507.8
93,1555413716.513153,508.0,506.0,10.0,18.0,509.2,508.05
94,1555413716.5876377,506.0,509.0,10.0,18.0,509.1,508.55
95,1555413716.6829612,507.0,511.0,10.0,18.0,509.05,508.7
96,1555413716.7627828,508.0,513.0,10.0,18.0,509.1,508.7
97,1555413716.8351128,507.0,511.0,10.0,18.0,508.95,508.7
98,1555413716.9101632,510.0,513.0,10.0,18.0,509.0,508.75
99,1555413716.9830956,510.0,515.0,10.0,18.0,509.05,508.75
100,1555413717.0604916,509.0,509.0,9.0,18.0,509.25,508.7
101,1555413717.1467755,510.0,502.0,9.0,18.0,509.35,508.4
102,1555413717.2205627,510.0,500.0,9.0,18.0,509.1,508.35
103,1555413717.2969713,511.0,507.0,8.0,18.0,508.9,508.7
104,1555413717.3771198,511.0,511.0,8.0,17.0,508.8,509.3
105,1555413717.4541872,511.0,512.0,8.0,17.0,509.0,509.75
106,1555413717.5306325,509.0,510.0,8.0,17.0,509.15,509.9
107,1555413717.6006036,506.0,512.0,8.0,17.0,509.15,510.0
108,1555413717.6824453,505.0,512.0,9.0,17.0,509.05,509.95
109,1555413717.7618403,508.0,517.0,9.0,17.0,509.15,510.1
110,1555413717.832032,516.0,506.0,11.0,17.0,509.45,509.55
111,1555413717.899082,516.0,505.0,11.0,17.0,509.55,509.4
112,1555413717.9656885,510.0,508.0,11.0,17.0,509.4,509.45
113,1555413718.0338953,506.0,513.0,11.0,17.0,509.3,509.8
114,1555413718.1038692,506.0,511.0,11.0,17.0,509.3,509.9
115,1555413718.1733825,508.0,515.0,11.0,17.0,509.35,510.1
116,1555413718.251691,510.0,514.0,11.0,17.0,509.45,510.15
117,1555413718.3289928,509.0,514.0,11.0,17.0,509.55,510.3
118,1555413718.4079115,513.0,512.0,11.0,17.0,509.7,510.25
119,1555413718.4866283,508.0,511.0,11.0,17.0,509.6,510.05
120,1555413718.55785,506.0,509.0,11.0,17.0,509.45,510.05
121,1555413718.6279604,507.0,495.0,11.0,22.0,509.3,509.7
122,1555413718.6991634,508.0,503.0,11.0,22.0,509.2,509.85
123,1555413718.7760892,508.0,508.0,11.0,22.0,509.05,509.9
124,1555413718.8670511,508.0,509.0,11.0,22.0,508.9,509.8
125,1555413718.9460542,509.0,511.0,11.0,22.0,508.8,509.75
126,1555413719.0143669,508.0,511.0,11.0,22.0,508.75,509.8
127,1555413719.089531,506.0,512.0,11.0,22.0,508.75,509.8
128,1555413719.173802,504.0,514.0,12.0,22.0,508.7,509.9
129,1555413719.247116,505.0,512.0,12.0,20.0,508.55,509.65
130,1555413719.3255394,504.0,511.0,12.0,20.0,507.95,509.9
131,1555413719.395345,509.0,508.0,9.0,20.0,507.6,510.05
132,1555413719.483997,513.0,506.0,9.0,20.0,507.75,509.95
133,1555413719.5605092,512.0,511.0,9.0,20.0,508.05,509.85
134,1555413719.6365037,509.0,508.0,9.0,20.0,508.2,509.7
135,1555413719.7098248,506.0,512.0,9.0,19.0,508.1,509.55
136,1555413719.7779436,508.0,511.0,9.0,19.0,508.0,509.4
137,1555413719.8448098,508.0,514.0,9.0,19.0,507.95,509.4
138,1555413719.9105434,509.0,516.0,9.0,21.0,507.75,509.6
139,1555413719.9905784,514.0,508.0,10.0,21.0,508.05,509.45
140,1555413720.0638213,512.0,508.0,10.0,21.0,508.35,509.4
141,1555413720.1472707,511.0,505.0,10.0,13.0,508.55,509.9
142,1555413720.21644,508.0,505.0,10.0,11.0,508.55,510.0
143,1555413720.2849064,510.0,508.0,10.0,11.0,508.65,510.0
144,1555413720.3612819,509.0,510.0,10.0,11.0,508.7,510.05
145,1555413720.428931,508.0,512.0,10.0,11.0,508.65,510.1
146,1555413720.502085,510.0,516.0,10.0,11.0,508.75,510.35
147,1555413720.5881553,508.0,515.0,10.0,11.0,508.85,510.5
148,1555413720.6591654,505.0,512.0,10.0,11.0,508.9,510.4
149,1555413720.7375455,507.0,507.0,10.0,11.0,509.0,510.15
150,1555413720.816713,507.0,501.0,9.0,15.0,509.15,509.65
151,1555413720.9135852,509.0,501.0,9.0,15.0,509.15,509.3
152,1555413720.9924555,512.0,511.0,9.0,15.0,509.1,509.55
153,1555413721.064089,510.0,512.0,9.0,15.0,509.0,509.6
154,1555413721.1402605,508.0,513.0,9.0,15.0,508.95,509.85
155,1555413721.2138748,506.0,513.0,9.0,15.0,508.95,509.9
156,1555413721.2831833,506.0,503.0,9.0,15.0,508.85,509.5
157,1555413721.354941,507.0,509.0,9.0,15.0,508.8,509.25
158,1555413721.4310625,510.0,504.0,9.0,15.0,508.85,508.65
159,1555413721.505095,514.0,506.0,9.0,15.0,508.85,508.55
160,1555413721.5816214,514.0,506.0,9.0,15.0,508.95,508.45
161,1555413721.654685,513.0,503.0,9.0,15.0,509.05,508.35
162,1555413721.7323043,512.0,506.0,9.0,15.0,509.25,508.4
163,1555413721.8074784,507.0,506.0,9.0,15.0,509.1,508.3
164,1555413721.8898792,505.0,513.0,9.0,15.0,508.9,508.45
165,1555413721.9706445,507.0,510.0,9.0,15.0,508.85,508.35
166,1555413722.0535479,510.0,515.0,9.0,14.0,508.85,508.3
167,1555413722.1380408,510.0,514.0,9.0,14.0,508.95,508.25
168,1555413722.2147174,508.0,510.0,9.0,14.0,509.1,508.15
169,1555413722.2910368,511.0,500.0,9.0,15.0,509.3,507.8
170,1555413722.3645203,509.0,501.0,9.0,15.0,509.4,507.8
171,1555413722.4534798,506.0,507.0,9.0,15.0,509.25,508.1
172,1555413722.5413773,508.0,512.0,9.0,15.0,509.05,508.15
173,1555413722.6128144,509.0,510.0,9.0,15.0,509.0,508.05
174,1555413722.6810353,510.0,513.0,9.0,15.0,509.1,508.05
175,1555413722.7488618,512.0,511.0,9.0,15.0,509.4,507.95
176,1555413722.8191826,508.0,507.0,9.0,15.0,509.5,508.15
177,1555413722.8933742,508.0,514.0,9.0,15.0,509.55,508.4
178,1555413722.972078,506.0,508.0,9.0,15.0,509.35,508.6
179,1555413723.0644505,508.0,501.0,9.0,15.0,509.05,508.35
180,1555413723.1398911,512.0,502.0,8.0,15.0,508.95,508.15
181,1555413723.2139316,512.0,507.0,7.0,15.0,508.9,508.35
182,1555413723.2871268,509.0,508.0,7.0,15.0,508.75,508.45
183,1555413723.3540132,509.0,508.0,7.0,15.0,508.85,508.55
184,1555413723.421611,506.0,507.0,6.0,15.0,508.9,508.25
185,1555413723.4902117,504.0,508.0,8.0,15.0,508.75,508.15
186,1555413723.5617113,505.0,510.0,8.0,14.0,508.5,507.9
187,1555413723.6310706,506.0,512.0,8.0,14.0,508.3,507.8
188,1555413723.6995592,509.0,508.0,8.0,14.0,508.35,507.7
189,1555413723.7702632,511.0,506.0,8.0,13.0,508.35,508.0
190,1555413723.8383598,513.0,501.0,9.0,13.0,508.55,508.0
191,1555413723.908323,515.0,506.0,11.0,13.0,509.0,507.95
192,1555413723.9962194,512.0,508.0,11.0,13.0,509.2,507.75
193,1555413724.0707998,508.0,514.0,11.0,13.0,509.15,507.95
194,1555413724.153532,508.0,518.0,11.0,17.0,509.05,508.2
195,1555413724.2319489,507.0,513.0,11.0,17.0,508.8,508.3
196,1555413724.304706,509.0,513.0,11.0,17.0,508.85,508.6
197,1555413724.38101,511.0,508.0,11.0,17.0,509.0,508.3
198,1555413724.460675,514.0,501.0,11.0,17.0,509.4,507.95
199,1555413724.5273411,513.0,499.0,11.0,19.0,509.65,507.85
200,1555413724.59493,511.0,499.0,11.0,19.0,509.6,507.7
201,1555413724.668721,511.0,503.0,11.0,19.0,509.55,507.5
202,1555413724.7482214,506.0,509.0,11.0,19.0,509.4,507.55
203,1555413724.819046,504.0,515.0,11.0,19.0,509.15,507.9
204,1555413724.8989987,507.0,514.0,11.0,19.0,509.2,508.25
205,1555413724.9734223,508.0,515.0,11.0,19.0,509.4,508.6
206,1555413725.0470512,510.0,512.0,11.0,19.0,509.65,508.7
207,1555413725.1225548,509.0,509.0,11.0,19.0,509.8,508.55
208,1555413725.1980193,511.0,507.0,11.0,19.0,509.9,508.5
209,1555413725.268676,512.0,505.0,11.0,19.0,509.95,508.45
210,1555413725.3431969,509.0,505.0,11.0,19.0,509.75,508.65
211,1555413725.413412,508.0,511.0,10.0,19.0,509.4,508.9
212,1555413725.4875224,510.0,513.0,10.0,19.0,509.3,509.15
213,1555413725.5779657,510.0,514.0,10.0,19.0,509.4,509.15
214,1555413725.6533484,510.0,514.0,10.0,16.0,509.5,508.95
215,1555413725.7203166,509.0,508.0,10.0,16.0,509.6,508.7
216,1555413725.7891862,508.0,506.0,10.0,16.0,509.55,508.35
217,1555413725.8557394,509.0,504.0,10.0,16.0,509.45,508.15
218,1555413725.9266744,512.0,503.0,9.0,16.0,509.35,508.25
219,1555413725.9999573,511.0,506.0,8.0,16.0,509.25,508.6
220,1555413726.072483,513.0,499.0,9.0,16.0,509.35,508.6
221,1555413726.1438107,512.0,500.0,9.0,16.0,509.4,508.45
222,1555413726.2233367,514.0,507.0,10.0,16.0,509.8,508.35
223,1555413726.2966802,511.0,512.0,7.0,16.0,510.15,508.2
224,1555413726.371319,508.0,507.0,6.0,16.0,510.2,507.85
225,1555413726.4598942,507.0,512.0,7.0,15.0,510.15,507.7
226,1555413726.5402882,503.0,512.0,11.0,15.0,509.8,507.7
227,1555413726.6311526,507.0,512.0,11.0,15.0,509.7,507.85
228,1555413726.704875,512.0,503.0,11.0,15.0,509.75,507.65
229,1555413726.7851114,514.0,505.0,11.0,15.0,509.85,507.65
230,1555413726.8615837,512.0,502.0,11.0,15.0,510.0,507.5
231,1555413726.9385219,509.0,512.0,11.0,15.0,510.05,507.55
232,1555413727.0056934,510.0,510.0,11.0,15.0,510.05,507.4
233,1555413727.0888417,506.0,512.0,11.0,15.0,509.85,507.3
234,1555413727.179713,507.0,514.0,11.0,15.0,509.7,507.3
235,1555413727.2699368,507.0,512.0,11.0,15.0,509.6,507.5
236,1555413727.3453004,510.0,508.0,11.0,15.0,509.7,507.6
237,1555413727.4244688,512.0,505.0,11.0,15.0,509.85,507.65
238,1555413727.5128493,512.0,498.0,11.0,16.0,509.85,507.4
239,1555413727.5909872,510.0,501.0,11.0,16.0,509.8,507.15
240,1555413727.6603081,507.0,505.0,11.0,16.0,509.5,507.45
241,1555413727.7352102,507.0,511.0,11.0,16.0,509.25,508.0
242,1555413727.8076298,507.0,511.0,11.0,16.0,508.9,508.2
243,1555413727.8974564,507.0,512.0,11.0,16.0,508.7,508.2
244,1555413727.9683511,508.0,512.0,11.0,16.0,508.7,508.45
245,1555413728.0662909,510.0,504.0,11.0,16.0,508.85,508.05
246,1555413728.139366,511.0,501.0,8.0,16.0,509.25,507.5
247,1555413728.2074773,512.0,503.0,8.0,16.0,509.5,507.05
248,1555413728.2747552,508.0,508.0,8.0,16.0,509.3,507.3
249,1555413728.3455336,508.0,509.0,6.0,16.0,509.0,507.5
250,1555413728.4297621,505.0,511.0,7.0,16.0,508.65,507.95
251,1555413728.507067,507.0,513.0,7.0,16.0,508.55,508.0
252,1555413728.5857806,509.0,511.0,7.0,16.0,508.5,508.05
253,1555413728.661831,508.0,510.0,7.0,16.0,508.6,507.95
254,1555413728.7375968,508.0,510.0,7.0,15.0,508.65,507.75
255,1555413728.8143928,513.0,504.0,8.0,15.0,508.95,507.35
256,1555413728.888675,511.0,503.0,8.0,15.0,509.0,507.1
257,1555413728.9646776,510.0,502.0,8.0,15.0,508.9,506.95
258,1555413729.041029,509.0,503.0,8.0,12.0,508.75,507.2
259,1555413729.116747,509.0,507.0,8.0,12.0,508.7,507.5
260,1555413729.1876934,510.0,507.0,8.0,12.0,508.85,507.6
261,1555413729.2734096,508.0,511.0,8.0,12.0,508.9,507.6
262,1555413729.3526635,507.0,513.0,8.0,12.0,508.9,507.7
263,1555413729.4389098,505.0,513.0,8.0,12.0,508.8,507.75
264,1555413729.5183332,502.0,516.0,11.0,15.0,508.5,507.95
265,1555413729.6103625,513.0,505.0,11.0,15.0,508.65,508.0
266,1555413729.6886356,513.0,502.0,11.0,14.0,508.75,508.05
267,1555413729.7648842,513.0,504.0,11.0,14.0,508.8,508.1
268,1555413729.8371277,512.0,510.0,11.0,14.0,509.0,508.2
269,1555413729.9191954,509.0,511.0,11.0,14.0,509.05,508.3
270,1555413729.994472,507.0,512.0,11.0,14.0,509.15,508.35
271,1555413730.0836327,506.0,518.0,11.0,16.0,509.1,508.6
272,1555413730.1650658,507.0,513.0,11.0,16.0,509.0,508.7
273,1555413730.2421935,509.0,510.0,11.0,16.0,509.05,508.7
274,1555413730.318893,512.0,502.0,11.0,16.0,509.25,508.3
275,1555413730.3932083,515.0,499.0,13.0,19.0,509.35,508.05
276,1555413730.4665027,510.0,500.0,13.0,19.0,509.3,507.9
277,1555413730.5450096,508.0,501.0,13.0,19.0,509.2,507.85
278,1555413730.6388242,508.0,515.0,13.0,19.0,509.15,508.45
279,1555413730.7201784,506.0,510.0,13.0,19.0,509.0,508.6
280,1555413730.808597,510.0,508.0,13.0,19.0,509.0,508.65
281,1555413730.8838189,512.0,513.0,13.0,19.0,509.2,508.75
282,1555413730.9588761,513.0,506.0,13.0,19.0,509.5,508.4
283,1555413731.0378745,511.0,502.0,13.0,19.0,509.8,507.85
284,1555413731.1140344,509.0,508.0,9.0,19.0,510.15,507.45
285,1555413731.2046318,509.0,513.0,9.0,19.0,509.95,507.85
286,1555413731.2819185,509.0,514.0,9.0,19.0,509.75,508.45
287,1555413731.3690326,511.0,516.0,9.0,19.0,509.65,509.05
288,1555413731.454475,510.0,515.0,9.0,19.0,509.55,509.3
289,1555413731.525086,509.0,511.0,9.0,19.0,509.55,509.3
290,1555413731.61546,509.0,509.0,9.0,19.0,509.65,509.15
291,1555413731.6976507,507.0,507.0,9.0,17.0,509.7,508.6
292,1555413731.7653677,507.0,502.0,9.0,17.0,509.7,508.05
293,1555413731.85016,510.0,503.0,9.0,17.0,509.75,507.7
294,1555413731.9241498,511.0,503.0,9.0,17.0,509.7,507.75
295,1555413731.9945285,510.0,505.0,7.0,16.0,509.45,508.05
296,1555413732.0725944,509.0,512.0,7.0,15.0,509.4,508.65
297,1555413732.1597192,505.0,512.0,8.0,14.0,509.25,509.2
298,1555413732.2264214,502.0,511.0,11.0,14.0,508.95,509.0
299,1555413732.298317,504.0,511.0,11.0,14.0,508.85,509.05
300,1555413732.3673985,506.0,514.0,11.0,14.0,508.65,509.35
301,1555413732.455631,513.0,507.0,11.0,14.0,508.7,509.05
302,1555413732.5343282,512.0,507.0,11.0,14.0,508.65,509.1
303,1555413732.6074965,511.0,509.0,11.0,14.0,508.65,509.45
304,1555413732.6837525,510.0,506.0,11.0,14.0,508.7,509.35
305,1555413732.7562265,509.0,507.0,11.0,14.0,508.7,509.05
306,1555413732.8326025,507.0,509.0,11.0,14.0,508.6,508.8
307,1555413732.915692,505.0,513.0,11.0,13.0,508.3,508.65
308,1555413732.9829483,506.0,511.0,11.0,12.0,508.1,508.45
309,1555413733.0502813,508.0,512.0,11.0,12.0,508.05,508.5
310,1555413733.1280973,513.0,506.0,11.0,12.0,508.25,508.35
311,1555413733.209533,515.0,504.0,13.0,12.0,508.65,508.2
312,1555413733.2825384,509.0,500.0,13.0,14.0,508.75,508.1
313,1555413733.3573835,511.0,506.0,13.0,14.0,508.8,508.25
314,1555413733.4279432,509.0,503.0,13.0,14.0,508.7,508.25
315,1555413733.507394,506.0,507.0,13.0,14.0,508.5,508.35
316,1555413733.5870907,505.0,509.0,13.0,14.0,508.3,508.2
317,1555413733.663931,509.0,514.0,13.0,14.0,508.5,508.3
318,1555413733.7383718,508.0,515.0,11.0,15.0,508.8,508.5
319,1555413733.8159084,509.0,516.0,10.0,16.0,509.05,508.75
320,1555413733.8924432,507.0,509.0,10.0,16.0,509.1,508.5
321,1555413733.9821177,510.0,504.0,10.0,16.0,508.95,508.35
322,1555413734.0561364,512.0,504.0,10.0,16.0,508.95,508.2
323,1555413734.128003,509.0,508.0,10.0,16.0,508.85,508.15
324,1555413734.202418,507.0,514.0,10.0,16.0,508.7,508.55
325,1555413734.2787194,508.0,510.0,10.0,16.0,508.65,508.7
326,1555413734.3637953,508.0,509.0,10.0,16.0,508.7,508.7
327,1555413734.452033,512.0,511.0,10.0,16.0,509.05,508.6
328,1555413734.536899,510.0,512.0,10.0,16.0,509.25,508.65
329,1555413734.6234658,508.0,508.0,10.0,16.0,509.25,508.45
330,1555413734.7052755,511.0,504.0,10.0,16.0,509.15,508.35
331,1555413734.7956414,512.0,504.0,7.0,16.0,509.0,508.35
332,1555413734.8671365,513.0,507.0,8.0,13.0,509.2,508.7
333,1555413734.9546053,508.0,507.0,8.0,13.0,509.05,508.75
334,1555413735.0336702,507.0,509.0,8.0,12.0,508.95,509.05
335,1555413735.1065273,507.0,513.0,8.0,12.0,509.0,509.35
336,1555413735.1868002,506.0,511.0,7.0,12.0,509.05,509.45
337,1555413735.2548149,508.0,511.0,7.0,12.0,509.0,509.3
338,1555413735.3288407,511.0,508.0,7.0,12.0,509.15,508.95
339,1555413735.3997886,514.0,504.0,8.0,10.0,509.4,508.35
340,1555413735.472308,514.0,509.0,8.0,10.0,509.75,508.35
341,1555413735.5457592,512.0,507.0,8.0,10.0,509.85,508.5
342,1555413735.6150796,501.0,501.0,13.0,13.0,509.3,508.35
343,1555413735.6862094,496.0,505.0,18.0,13.0,508.65,508.2
344,1555413735.7675724,506.0,512.0,18.0,12.0,508.6,508.1
345,1555413735.8405554,517.0,512.0,21.0,12.0,509.05,508.2
346,1555413735.9134185,517.0,512.0,21.0,12.0,509.5,508.35
347,1555413735.9936662,514.0,513.0,21.0,12.0,509.6,508.45
348,1555413736.07179,515.0,502.0,21.0,12.0,509.85,507.95
349,1555413736.1616235,501.0,501.0,21.0,12.0,509.5,507.6
350,1555413736.2365568,496.0,505.0,21.0,12.0,508.75,507.65
351,1555413736.3044696,506.0,512.0,21.0,12.0,508.45,508.05
352,1555413736.3766124,525.0,510.0,29.0,12.0,509.05,508.2
353,1555413736.443869,519.0,507.0,29.0,12.0,509.6,508.2
354,1555413736.5148304,511.0,502.0,29.0,12.0,509.8,507.85
355,1555413736.5841835,503.0,508.0,29.0,12.0,509.6,507.6
356,1555413736.6502886,495.0,509.0,30.0,12.0,509.05,507.5
357,1555413736.72192,492.0,511.0,33.0,12.0,508.25,507.5
358,1555413736.7964616,501.0,494.0,33.0,19.0,507.75,506.8
359,1555413736.871284,511.0,460.0,33.0,53.0,507.6,504.6
360,1555413736.9465308,507.0,475.0,33.0,53.0,507.25,502.9
361,1555413737.014372,520.0,507.0,33.0,53.0,507.65,502.9
362,1555413737.0955617,534.0,528.0,42.0,68.0,509.3,504.25
363,1555413737.181407,531.0,536.0,42.0,76.0,511.05,505.8
364,1555413737.2593808,499.0,544.0,42.0,84.0,510.7,507.4
365,1555413737.3357997,481.0,527.0,53.0,84.0,508.9,508.15
366,1555413737.4120047,478.0,524.0,56.0,84.0,506.95,508.75
367,1555413737.4974465,492.0,513.0,56.0,84.0,505.85,508.75
368,1555413737.5719914,521.0,507.0,56.0,84.0,506.15,509.0
369,1555413737.6471457,534.0,521.0,56.0,84.0,507.8,510.0
370,1555413737.7346563,522.0,525.0,56.0,84.0,509.1,511.0
371,1555413737.8148494,500.0,521.0,56.0,84.0,508.8,511.45
372,1555413737.8820996,482.0,501.0,56.0,84.0,506.65,511.0
373,1555413737.9563518,485.0,496.0,56.0,84.0,504.95,510.45
374,1555413738.0387366,503.0,496.0,56.0,84.0,504.55,510.15
375,1555413738.120203,526.0,504.0,56.0,84.0,505.7,509.95
376,1555413738.1872823,540.0,512.0,62.0,84.0,507.95,510.1
377,1555413738.2584217,542.0,510.0,64.0,84.0,510.45,510.05
378,1555413738.335626,524.0,505.0,64.0,84.0,511.6,510.6
379,1555413738.418987,508.0,492.0,64.0,69.0,511.45,512.2
380,1555413738.5000336,485.0,484.0,64.0,60.0,510.35,512.65
381,1555413738.581402,486.0,499.0,64.0,60.0,508.65,512.25
382,1555413738.6568408,500.0,503.0,64.0,60.0,506.95,511.0
383,1555413738.7367795,524.0,499.0,64.0,60.0,506.6,509.15
384,1555413738.8113725,524.0,503.0,64.0,43.0,507.85,507.1
385,1555413738.8925545,513.0,506.0,64.0,41.0,509.45,506.05
386,1555413738.9644356,503.0,505.0,60.0,41.0,510.7,505.1
387,1555413739.0416508,496.0,505.0,60.0,41.0,510.9,504.7
388,1555413739.1215575,499.0,507.0,60.0,41.0,509.8,504.7
389,1555413739.2022033,514.0,511.0,60.0,41.0,508.8,504.2
390,1555413739.3013117,527.0,508.0,60.0,37.0,509.05,503.35
391,1555413739.3686082,527.0,507.0,60.0,28.0,510.4,502.65
392,1555413739.435394,519.0,506.0,57.0,28.0,512.25,502.9
393,1555413739.5057974,508.0,508.0,57.0,28.0,513.4,503.5
394,1555413739.5841513,496.0,516.0,57.0,32.0,513.05,504.5
395,1555413739.6576269,491.0,516.0,57.0,32.0,511.3,505.1
396,1555413739.7242358,494.0,501.0,57.0,32.0,509.0,504.55
397,1555413739.8130858,504.0,503.0,42.0,32.0,507.1,504.2
398,1555413739.8896735,519.0,498.0,42.0,32.0,506.85,503.85
399,1555413739.9555855,532.0,496.0,47.0,32.0,508.05,504.05
