,unixtime,emg0,emg1,emg0_ampl,emg1_ampl,emg0_med,emg1_med
126,1555413205.5694013,530.0,525.0,44.0,38.0,503.3,507.55
127,1555413205.6420121,523.0,505.0,44.0,35.0,504.55,508.45
128,1555413205.7156188,529.0,515.0,44.0,35.0,505.85,507.95
129,1555413205.783337,558.0,505.0,72.0,35.0,508.55,508.45
130,1555413205.8625476,542.0,500.0,72.0,35.0,510.45,508.65
131,1555413205.9462874,535.0,493.0,72.0,35.0,512.0,507.45
132,1555413206.019771,528.0,500.0,72.0,35.0,513.95,507.45
133,1555413206.0896058,514.0,514.0,72.0,35.0,514.6,508.05
134,1555413206.1569533,493.0,513.0,72.0,35.0,514.45,508.9
135,1555413206.224698,502.0,528.0,71.0,38.0,515.25,510.45
136,1555413206.2978206,502.0,521.0,66.0,38.0,516.0,510.4
137,1555413206.3733025,497.0,511.0,65.0,38.0,516.25,509.8
138,1555413206.4457676,505.0,498.0,65.0,38.0,516.65,509.95
139,1555413206.5201905,491.0,468.0,67.0,60.0,515.8,508.85
140,1555413206.5891564,484.0,489.0,74.0,60.0,514.25,507.15
141,1555413206.6561675,504.0,507.0,74.0,60.0,514.05,507.3
142,1555413206.7252684,506.0,519.0,74.0,60.0,514.35,507.2
143,1555413206.8099499,505.0,494.0,74.0,60.0,514.25,506.15
144,1555413206.8811722,493.0,480.0,74.0,60.0,513.15,504.35
145,1555413206.9491882,489.0,491.0,74.0,60.0,511.5,503.8
146,1555413207.0231888,490.0,514.0,74.0,60.0,509.5,503.25
147,1555413207.0955288,494.0,515.0,74.0,60.0,508.05,503.75
148,1555413207.1661325,511.0,488.0,74.0,60.0,507.15,502.4
149,1555413207.239257,533.0,490.0,58.0,60.0,505.9,501.65
150,1555413207.3065562,526.0,506.0,51.0,60.0,505.1,501.95
151,1555413207.3765013,521.0,528.0,49.0,60.0,504.4,503.7
152,1555413207.4498363,506.0,512.0,49.0,60.0,503.3,504.3
153,1555413207.5516806,506.0,512.0,49.0,60.0,502.9,504.2
154,1555413207.624784,504.0,500.0,49.0,60.0,503.45,503.55
155,1555413207.710522,505.0,517.0,49.0,60.0,503.6,503.0
156,1555413207.782293,501.0,513.0,49.0,60.0,503.55,502.6
157,1555413207.8558815,495.0,489.0,49.0,60.0,503.45,501.5
158,1555413207.9259946,504.0,509.0,49.0,60.0,503.4,502.05
159,1555413208.0112994,506.0,483.0,49.0,48.0,504.15,502.8
160,1555413208.0903916,497.0,486.0,44.0,48.0,504.8,502.65
161,1555413208.1651845,486.0,512.0,47.0,48.0,503.9,502.9
162,1555413208.2372277,487.0,515.0,47.0,48.0,502.95,502.7
163,1555413208.3109207,490.0,524.0,47.0,48.0,502.2,504.2
164,1555413208.3914578,496.0,545.0,47.0,62.0,502.35,507.45
165,1555413208.4711246,494.0,512.0,47.0,62.0,502.6,508.5
166,1555413208.5490396,523.0,496.0,47.0,62.0,504.25,507.6
167,1555413208.6236076,527.0,496.0,47.0,62.0,505.9,506.65
168,1555413208.6992064,520.0,498.0,47.0,62.0,506.35,507.15
169,1555413208.773075,514.0,502.0,41.0,62.0,505.4,507.75
170,1555413208.8463323,519.0,488.0,41.0,62.0,505.05,506.85
171,1555413208.9127994,504.0,481.0,41.0,64.0,504.2,504.5
172,1555413209.0015051,509.0,528.0,41.0,64.0,504.35,505.3
173,1555413209.0730104,512.0,537.0,41.0,64.0,504.65,506.55
174,1555413209.1480029,515.0,534.0,41.0,64.0,505.2,508.25
175,1555413209.2174592,534.0,517.0,48.0,64.0,506.65,508.25
176,1555413209.2901888,542.0,499.0,56.0,64.0,508.7,507.55
177,1555413209.3578725,538.0,484.0,56.0,64.0,510.85,507.3
178,1555413209.4435422,530.0,486.0,56.0,64.0,512.15,506.15
179,1555413209.5160286,525.0,486.0,56.0,64.0,513.1,506.3
180,1555413209.5865288,526.0,505.0,56.0,64.0,514.55,507.25
181,1555413209.6585763,517.0,483.0,55.0,64.0,516.1,505.8
182,1555413209.7332323,511.0,509.0,52.0,64.0,517.3,505.5
183,1555413209.8141556,506.0,499.0,48.0,64.0,518.1,504.25
184,1555413209.8876882,508.0,498.0,48.0,56.0,518.7,501.9
185,1555413209.958093,504.0,515.0,38.0,56.0,519.2,502.05
186,1555413210.0365674,513.0,555.0,38.0,74.0,518.7,505.0
187,1555413210.1126776,485.0,455.0,57.0,100.0,516.6,502.95
188,1555413210.1801646,482.0,504.0,60.0,100.0,514.7,503.25
189,1555413210.2488394,494.0,498.0,60.0,100.0,513.7,503.05
190,1555413210.3183842,498.0,517.0,60.0,100.0,512.65,504.5
191,1555413210.3997316,488.0,548.0,60.0,100.0,511.85,507.85
192,1555413210.4805238,513.0,514.0,60.0,100.0,512.05,507.15
193,1555413210.5577762,504.0,498.0,60.0,100.0,511.65,505.2
194,1555413210.6304584,516.0,471.0,60.0,100.0,511.7,502.05
195,1555413210.7017844,508.0,484.0,60.0,100.0,510.4,500.4
196,1555413210.7708404,511.0,501.0,56.0,100.0,508.85,500.5
197,1555413210.8395903,522.0,497.0,48.0,100.0,508.05,501.15
198,1555413210.9094257,528.0,515.0,46.0,100.0,507.95,502.6
199,1555413210.986176,528.0,515.0,46.0,100.0,508.1,504.05
200,1555413211.0536737,517.0,527.0,46.0,100.0,507.65,505.15
201,1555413211.1264358,524.0,519.0,46.0,100.0,508.0,506.95
202,1555413211.2024949,523.0,512.0,46.0,100.0,508.6,507.1
203,1555413211.2796855,518.0,506.0,46.0,100.0,509.2,507.45
204,1555413211.361128,515.0,500.0,46.0,100.0,509.55,507.55
205,1555413211.4397812,514.0,476.0,46.0,100.0,510.05,505.6
206,1555413211.5196931,524.0,496.0,46.0,93.0,510.6,502.65
207,1555413211.5885513,519.0,502.0,46.0,77.0,512.3,505.0
208,1555413211.6732237,515.0,543.0,40.0,77.0,513.95,506.95
209,1555413211.7390723,506.0,513.0,40.0,77.0,514.55,507.7
210,1555413211.8083096,518.0,519.0,40.0,77.0,515.55,507.8
211,1555413211.8839962,510.0,508.0,24.0,72.0,516.65,505.8
212,1555413211.9752016,494.0,493.0,34.0,72.0,515.7,504.75
213,1555413212.054995,501.0,491.0,34.0,72.0,515.55,504.4
214,1555413212.1313171,499.0,500.0,34.0,67.0,514.7,505.85
215,1555413212.199327,501.0,487.0,34.0,67.0,514.35,506.0
216,1555413212.275536,479.0,487.0,49.0,67.0,512.75,505.3
217,1555413212.3545516,479.0,476.0,49.0,67.0,510.6,504.25
218,1555413212.4352767,480.0,503.0,49.0,67.0,508.2,503.65
219,1555413212.5130718,496.0,513.0,45.0,67.0,506.6,503.55
220,1555413212.589136,491.0,496.0,45.0,67.0,505.3,502.0
221,1555413212.6768618,499.0,507.0,45.0,67.0,504.05,501.4
222,1555413212.7487464,508.0,537.0,45.0,67.0,503.3,502.65
223,1555413212.8179295,513.0,513.0,45.0,67.0,503.05,503.0
224,1555413212.908131,524.0,534.0,45.0,67.0,503.5,504.7
225,1555413212.978987,524.0,534.0,45.0,67.0,504.0,507.6
226,1555413213.0646815,507.0,508.0,45.0,67.0,503.15,508.2
227,1555413213.1419556,507.0,508.0,45.0,67.0,502.55,508.5
228,1555413213.2267773,511.0,527.0,45.0,61.0,502.35,507.7
229,1555413213.3059056,512.0,511.0,45.0,61.0,502.65,507.6
230,1555413213.382733,506.0,497.0,45.0,61.0,502.05,506.5
231,1555413213.4811928,510.0,493.0,45.0,61.0,502.05,505.75
232,1555413213.5494304,507.0,508.0,45.0,61.0,502.7,506.5
233,1555413213.618606,503.0,490.0,45.0,61.0,502.8,506.45
234,1555413213.6942353,507.0,508.0,45.0,61.0,503.2,506.85
235,1555413213.761261,509.0,500.0,45.0,61.0,503.6,507.5
236,1555413213.8282638,517.0,492.0,45.0,61.0,505.5,507.75
237,1555413213.8943498,513.0,507.0,44.0,47.0,507.2,509.3
238,1555413213.9604623,510.0,492.0,33.0,47.0,508.7,508.75
239,1555413214.0288334,511.0,494.0,33.0,47.0,509.45,507.8
240,1555413214.0994713,505.0,485.0,25.0,52.0,510.15,507.25
241,1555413214.1881433,516.0,506.0,21.0,52.0,511.0,507.2
242,1555413214.2549222,506.0,509.0,21.0,49.0,510.9,505.8
243,1555413214.3287852,503.0,491.0,21.0,49.0,510.4,504.7
244,1555413214.4105134,512.0,499.0,21.0,49.0,509.8,502.95
245,1555413214.4792418,510.0,509.0,14.0,42.0,509.1,501.7
246,1555413214.5479825,515.0,516.0,14.0,42.0,509.5,502.1
247,1555413214.6260176,513.0,525.0,14.0,42.0,509.8,502.95
248,1555413214.7002966,516.0,494.0,14.0,40.0,510.05,501.3
249,1555413214.776706,515.0,493.0,14.0,40.0,510.2,500.4
250,1555413214.842756,511.0,481.0,14.0,44.0,510.45,499.6
251,1555413214.9208114,503.0,499.0,14.0,44.0,510.1,499.9
252,1555413214.9897656,508.0,505.0,14.0,44.0,510.15,499.75
253,1555413215.0591931,510.0,557.0,14.0,76.0,510.5,503.1
254,1555413215.1475651,508.0,506.0,14.0,76.0,510.55,503.0
255,1555413215.2250037,506.0,515.0,14.0,76.0,510.4,503.75
256,1555413215.3045578,516.0,526.0,13.0,76.0,510.35,505.45
257,1555413215.3950994,499.0,506.0,17.0,76.0,509.65,505.4
258,1555413215.4757774,510.0,504.0,17.0,76.0,509.65,506.0
259,1555413215.5499663,511.0,504.0,17.0,76.0,509.65,506.5
260,1555413215.6237597,509.0,503.0,17.0,76.0,509.85,507.4
261,1555413215.69693,510.0,508.0,17.0,76.0,509.55,507.5
262,1555413215.7725925,508.0,509.0,17.0,76.0,509.65,507.5
263,1555413215.8516746,501.0,509.0,17.0,76.0,509.55,508.4
264,1555413215.9208837,510.0,537.0,17.0,76.0,509.45,510.3
265,1555413215.9898376,515.0,512.0,17.0,76.0,509.7,510.45
266,1555413216.0586588,516.0,506.0,17.0,76.0,509.75,509.95
267,1555413216.1368372,508.0,504.0,17.0,76.0,509.5,508.9
268,1555413216.2138872,508.0,533.0,17.0,76.0,509.1,510.85
269,1555413216.2920468,504.0,490.0,17.0,76.0,508.55,510.7
270,1555413216.3689816,513.0,506.0,17.0,67.0,508.65,511.95
271,1555413216.4465117,505.0,503.0,17.0,67.0,508.75,512.15
272,1555413216.5374408,511.0,518.0,17.0,67.0,508.9,512.8
273,1555413216.6202846,510.0,539.0,17.0,49.0,508.9,511.9
274,1555413216.691326,508.0,504.0,17.0,49.0,508.9,511.8
275,1555413216.7711298,510.0,515.0,17.0,49.0,509.1,511.8
276,1555413216.8503597,511.0,499.0,17.0,49.0,508.85,510.45
277,1555413216.9246507,508.0,507.0,15.0,49.0,509.3,510.5
278,1555413217.0006614,511.0,502.0,15.0,49.0,509.35,510.4
279,1555413217.0870938,514.0,504.0,15.0,49.0,509.5,510.4
280,1555413217.1636393,509.0,515.0,15.0,49.0,509.5,511.0
281,1555413217.2452202,511.0,511.0,15.0,49.0,509.55,511.15
282,1555413217.3207052,510.0,495.0,15.0,49.0,509.65,510.45
283,1555413217.4057376,516.0,509.0,12.0,49.0,510.4,510.45
284,1555413217.4828732,506.0,498.0,12.0,49.0,510.2,508.5
285,1555413217.5563147,506.0,488.0,12.0,51.0,509.75,507.3
286,1555413217.6310635,510.0,523.0,12.0,51.0,509.45,508.15
287,1555413217.7180822,506.0,513.0,12.0,51.0,509.35,508.6
288,1555413217.7871652,510.0,515.0,12.0,51.0,509.45,507.7
289,1555413217.8551397,507.0,519.0,11.0,51.0,509.6,509.15
290,1555413217.9346595,500.0,518.0,16.0,51.0,508.95,509.75
291,1555413218.0101008,507.0,520.0,16.0,51.0,509.05,510.6
292,1555413218.0824223,515.0,500.0,16.0,51.0,509.25,509.7
293,1555413218.1691976,508.0,496.0,16.0,35.0,509.15,507.55
294,1555413218.2413187,503.0,520.0,16.0,35.0,508.9,508.35
295,1555413218.3163931,507.0,499.0,16.0,35.0,508.75,507.55
296,1555413218.394469,507.0,514.0,16.0,35.0,508.55,508.3
297,1555413218.467948,505.0,505.0,16.0,35.0,508.4,508.2
298,1555413218.5538661,509.0,515.0,16.0,35.0,508.3,508.85
299,1555413218.6219695,508.0,509.0,16.0,35.0,508.0,509.1
300,1555413218.6955397,503.0,508.0,16.0,35.0,507.7,508.75
301,1555413218.7643585,513.0,486.0,16.0,37.0,507.8,507.5
302,1555413218.8417308,512.0,486.0,16.0,37.0,507.9,507.05
303,1555413218.9232204,511.0,500.0,15.0,37.0,507.65,506.6
304,1555413218.9969354,509.0,502.0,15.0,37.0,507.8,506.8
305,1555413219.0788279,510.0,492.0,15.0,37.0,508.0,507.0
306,1555413219.1673372,503.0,503.0,15.0,34.0,507.65,506.0
307,1555413219.2414956,515.0,473.0,15.0,47.0,508.1,504.0
308,1555413219.3156629,508.0,513.0,15.0,47.0,508.0,503.9
309,1555413219.384879,502.0,522.0,15.0,49.0,507.75,504.05
310,1555413219.483415,497.0,541.0,18.0,68.0,507.6,505.2
311,1555413219.554378,510.0,510.0,18.0,68.0,507.75,504.7
312,1555413219.6264007,512.0,500.0,18.0,68.0,507.6,504.7
313,1555413219.7039804,509.0,505.0,18.0,68.0,507.65,505.15
314,1555413219.780247,512.0,495.0,18.0,68.0,508.1,503.9
315,1555413219.8543591,512.0,506.0,18.0,68.0,508.35,504.25
316,1555413219.9213889,507.0,515.0,18.0,68.0,508.35,504.3
317,1555413219.9913845,503.0,511.0,18.0,68.0,508.25,504.6
318,1555413220.0656507,507.0,523.0,18.0,68.0,508.15,505.0
319,1555413220.1511674,515.0,502.0,18.0,68.0,508.5,504.65
320,1555413220.22991,512.0,508.0,18.0,68.0,508.95,504.65
321,1555413220.3087564,511.0,514.0,18.0,68.0,508.85,506.05
322,1555413220.3951159,514.0,497.0,18.0,68.0,508.95,506.6
323,1555413220.465043,509.0,496.0,18.0,68.0,508.85,506.4
324,1555413220.5316806,509.0,512.0,18.0,68.0,508.85,506.9
325,1555413220.6017976,508.0,505.0,18.0,68.0,508.75,507.55
326,1555413220.675621,503.0,521.0,18.0,68.0,508.75,508.45
327,1555413220.7497241,510.0,521.0,18.0,46.0,508.5,510.85
328,1555413220.824503,502.0,521.0,18.0,46.0,508.2,511.25
329,1555413220.9009383,501.0,518.0,18.0,46.0,508.15,511.05
330,1555413220.973171,511.0,508.0,14.0,28.0,508.85,509.4
331,1555413221.0541897,511.0,496.0,14.0,28.0,508.9,508.7
332,1555413221.146762,508.0,502.0,14.0,28.0,508.7,508.8
333,1555413221.2146225,514.0,509.0,14.0,28.0,508.95,509.0
334,1555413221.285175,511.0,512.0,14.0,27.0,508.9,509.85
335,1555413221.356537,507.0,501.0,14.0,27.0,508.65,509.6
336,1555413221.4255726,508.0,501.0,14.0,27.0,508.7,508.9
337,1555413221.4935067,511.0,506.0,14.0,27.0,509.1,508.65
338,1555413221.5655537,505.0,518.0,14.0,25.0,509.0,508.4
339,1555413221.6471953,507.0,520.0,13.0,25.0,508.6,509.3
340,1555413221.723827,506.0,515.0,13.0,25.0,508.3,509.65
341,1555413221.794534,510.0,500.0,13.0,25.0,508.25,508.95
342,1555413221.8713393,511.0,493.0,13.0,28.0,508.1,508.75
343,1555413221.9443374,516.0,497.0,15.0,28.0,508.45,508.8
344,1555413222.0191157,518.0,499.0,17.0,28.0,508.9,508.15
345,1555413222.0930078,511.0,498.0,17.0,28.0,509.05,507.8
346,1555413222.163746,508.0,504.0,17.0,28.0,509.3,506.95
347,1555413222.24582,504.0,488.0,17.0,33.0,509.0,505.3
348,1555413222.329895,505.0,512.0,17.0,32.0,509.15,504.85
349,1555413222.405414,506.0,522.0,14.0,34.0,509.4,505.05
350,1555413222.4826052,509.0,527.0,14.0,39.0,509.3,506.0
351,1555413222.5630584,516.0,492.0,14.0,39.0,509.55,505.8
352,1555413222.6342983,514.0,509.0,14.0,39.0,509.85,506.15
353,1555413222.7084055,515.0,504.0,14.0,39.0,509.9,505.9
354,1555413222.7771177,511.0,497.0,14.0,39.0,509.9,505.15
355,1555413222.8468215,510.0,505.0,14.0,39.0,510.05,505.35
356,1555413222.9203773,502.0,503.0,16.0,39.0,509.75,505.45
357,1555413222.9905818,507.0,500.0,16.0,39.0,509.55,505.15
358,1555413223.0643504,513.0,506.0,16.0,39.0,509.95,504.55
359,1555413223.1372907,509.0,521.0,16.0,39.0,510.05,504.6
360,1555413223.2109296,507.0,500.0,16.0,39.0,510.1,503.85
361,1555413223.2975476,512.0,503.0,16.0,39.0,510.2,504.0
362,1555413223.376812,512.0,493.0,16.0,39.0,510.25,504.0
363,1555413223.4536505,508.0,505.0,16.0,39.0,509.85,504.4
364,1555413223.5250757,511.0,529.0,14.0,41.0,509.5,505.9
365,1555413223.5979636,513.0,503.0,14.0,41.0,509.6,506.15
366,1555413223.6729403,511.0,537.0,14.0,49.0,509.75,507.8
367,1555413223.746605,512.0,518.0,14.0,45.0,510.15,509.3
368,1555413223.8187985,509.0,524.0,14.0,45.0,510.35,509.9
369,1555413223.8862717,507.0,521.0,14.0,45.0,510.4,509.85
370,1555413223.9594967,509.0,521.0,14.0,45.0,510.4,509.55
371,1555413224.0398605,513.0,511.0,13.0,44.0,510.25,510.5
372,1555413224.1254938,521.0,476.0,19.0,61.0,510.6,508.85
373,1555413224.2030723,510.0,503.0,19.0,61.0,510.35,508.8
374,1555413224.271282,509.0,510.0,19.0,61.0,510.25,509.45
375,1555413224.3461215,513.0,522.0,19.0,61.0,510.4,510.3
376,1555413224.418569,502.0,521.0,19.0,61.0,510.4,511.2
377,1555413224.489725,511.0,516.0,19.0,61.0,510.6,512.0
378,1555413224.5558171,506.0,526.0,19.0,61.0,510.25,513.0
379,1555413224.6238058,512.0,516.0,19.0,61.0,510.4,512.75
380,1555413224.6945288,508.0,519.0,19.0,61.0,510.45,513.7
381,1555413224.7726426,512.0,516.0,19.0,61.0,510.45,514.35
382,1555413224.845523,516.0,500.0,19.0,61.0,510.65,514.7
383,1555413224.9160922,514.0,529.0,19.0,61.0,510.95,515.9
384,1555413224.985374,513.0,512.0,19.0,61.0,511.05,515.05
385,1555413225.0550568,503.0,519.0,19.0,61.0,510.55,515.85
386,1555413225.1254683,509.0,527.0,19.0,53.0,510.45,515.35
387,1555413225.2036417,505.0,518.0,19.0,53.0,510.1,515.35
388,1555413225.270966,507.0,520.0,19.0,53.0,510.0,515.15
389,1555413225.3498156,509.0,516.0,19.0,53.0,510.1,514.9
390,1555413225.4261677,514.0,521.0,19.0,53.0,510.35,514.9
391,1555413225.4924197,513.0,501.0,19.0,53.0,510.35,514.4
392,1555413225.5620697,514.0,497.0,14.0,32.0,510.0,515.45
393,1555413225.6358855,509.0,506.0,14.0,32.0,509.95,515.6
394,1555413225.7102807,511.0,504.0,14.0,32.0,510.05,515.3
395,1555413225.7858713,504.0,505.0,14.0,32.0,509.6,514.45
396,1555413225.8689723,510.0,523.0,13.0,32.0,510.0,514.55
397,1555413225.937524,508.0,514.0,13.0,32.0,509.85,514.45
