,unixtime,emg0,emg1,emg2,emg0_ampl,emg1_ampl,emg2_ampl,emg0_med,emg1_med
99,1555416384.8528047,500.0,533.0,532.0,29.0,56.0,50.0,505.9,509.8
100,1555416384.9318507,499.0,504.0,515.0,29.0,56.0,50.0,505.3,509.85
101,1555416385.0139217,515.0,473.0,531.0,29.0,66.0,50.0,505.2,508.4
102,1555416385.0883489,523.0,512.0,524.0,32.0,66.0,50.0,505.7,509.7
103,1555416385.1657841,509.0,506.0,527.0,32.0,66.0,50.0,505.8,510.55
104,1555416385.2378757,498.0,536.0,524.0,32.0,66.0,50.0,505.65,510.6
105,1555416385.3203702,522.0,492.0,506.0,32.0,66.0,50.0,506.6,510.5
106,1555416385.4008563,516.0,512.0,527.0,32.0,66.0,50.0,507.1,511.3
107,1555416385.4793503,509.0,520.0,516.0,32.0,66.0,50.0,508.0,511.65
108,1555416385.5516293,490.0,512.0,485.0,33.0,66.0,50.0,506.85,513.1
109,1555416385.6334515,521.0,515.0,495.0,33.0,66.0,50.0,507.25,513.2
110,1555416385.7062168,511.0,509.0,484.0,33.0,66.0,49.0,506.8,513.8
111,1555416385.7867951,518.0,524.0,517.0,33.0,66.0,49.0,508.15,513.6
112,1555416385.8656557,508.0,493.0,519.0,33.0,66.0,48.0,508.75,512.2
113,1555416385.934283,519.0,498.0,535.0,33.0,66.0,51.0,509.45,511.35
114,1555416386.011106,495.0,502.0,498.0,33.0,66.0,51.0,508.75,510.7
115,1555416386.0908775,492.0,518.0,529.0,33.0,66.0,51.0,508.2,510.0
116,1555416386.160878,530.0,505.0,525.0,40.0,66.0,51.0,509.7,510.1
117,1555416386.2330208,521.0,498.0,525.0,40.0,63.0,51.0,510.35,508.05
118,1555416386.305529,517.0,493.0,505.0,40.0,63.0,51.0,510.65,507.75
119,1555416386.3916674,510.0,505.0,485.0,40.0,63.0,51.0,511.15,506.35
120,1555416386.490287,508.0,507.0,517.0,40.0,63.0,51.0,511.6,506.5
121,1555416386.5694644,496.0,501.0,511.0,40.0,44.0,51.0,510.65,507.9
122,1555416386.6442754,523.0,508.0,517.0,40.0,44.0,51.0,510.65,507.7
123,1555416386.7194254,513.0,509.0,506.0,40.0,44.0,51.0,510.85,507.85
124,1555416386.7986631,501.0,517.0,492.0,40.0,32.0,51.0,511.0,506.9
125,1555416386.8712626,537.0,501.0,483.0,47.0,31.0,52.0,511.75,507.35
126,1555416386.9490244,518.0,547.0,531.0,47.0,54.0,52.0,511.85,509.1
127,1555416387.025987,512.0,505.0,517.0,47.0,54.0,52.0,512.0,508.35
128,1555416387.1015902,505.0,506.0,495.0,45.0,54.0,52.0,512.75,508.05
129,1555416387.187604,525.0,509.0,516.0,45.0,54.0,52.0,512.95,507.75
130,1555416387.260279,513.0,505.0,518.0,45.0,54.0,52.0,513.05,507.55
131,1555416387.340037,525.0,503.0,487.0,45.0,54.0,52.0,513.4,506.5
132,1555416387.422928,499.0,507.0,507.0,45.0,54.0,52.0,512.95,507.2
133,1555416387.5136843,509.0,509.0,501.0,45.0,54.0,48.0,512.45,507.75
134,1555416387.5908175,525.0,524.0,492.0,45.0,54.0,48.0,513.95,508.85
135,1555416387.6734648,521.0,490.0,482.0,41.0,57.0,49.0,515.4,507.45
136,1555416387.750557,517.0,517.0,496.0,41.0,57.0,49.0,514.75,508.05
137,1555416387.840314,513.0,520.0,487.0,41.0,57.0,49.0,514.35,509.15
138,1555416387.9168346,500.0,505.0,507.0,41.0,57.0,49.0,513.5,509.75
139,1555416388.004243,512.0,490.0,478.0,41.0,57.0,53.0,513.6,509.0
140,1555416388.077435,487.0,516.0,488.0,50.0,57.0,53.0,512.55,509.45
141,1555416388.1511748,520.0,492.0,488.0,50.0,57.0,53.0,513.75,509.0
142,1555416388.2221625,510.0,512.0,496.0,50.0,57.0,53.0,513.1,509.2
143,1555416388.3072212,509.0,536.0,466.0,50.0,57.0,65.0,512.9,510.55
